Stunde im Jahr [h]	Var1.Raumlufttemperatur [C]	Var2.Raumlufttemperatur [C]	Var3.Raumlufttemperatur [C]
2337	4.48649	5.78018	4.79327
2338	4.48646	6.03821	4.86414
2339	4.48655	6.0033	4.85693
2340	4.48678	6.08623	4.88004
2341	4.48716	6.17888	4.90725
2342	4.48771	5.77898	4.79969
2343	4.48847	5.93701	4.8422
2344	4.48947	5.98675	4.85861
2345	4.49073	6.09113	4.88858
2346	4.49226	5.94792	4.85211
2347	4.49403	5.66909	4.77733
2348	4.49602	5.4627	4.72208
2349	4.49819	5.37307	4.69904
2350	4.50051	5.28362	4.67647
2351	4.50296	5.20614	4.65707
2352	4.50548	5.1994	4.65712
2353	4.50801	5.201	4.65977
2354	4.51049	5.13976	4.64518
2355	4.51283	5.12342	4.64247
2356	4.515	5.10776	4.6401
2357	4.51695	5.09024	4.63697
2358	4.51866	5.07668	4.63476
2359	4.52012	5.11388	4.64622
2360	4.52135	5.18436	4.66683
2361	4.52234	5.30104	4.70001
2362	4.52312	5.43262	4.73739
2363	4.5237	5.49865	4.75684
2364	4.52409	5.53326	4.76733
2365	4.52433	5.57336	4.77915
2366	4.52447	5.7285	4.82234
2367	4.52453	5.85338	4.85787
2368	4.52458	5.77818	4.83854
2369	4.52466	5.68324	4.81301
2370	4.52482	5.58394	4.78644
2371	4.52507	5.45179	4.75076
2372	4.52546	5.43181	4.74558
2373	4.52601	5.35836	4.72647
2374	4.52672	5.18479	4.67966
2375	4.52757	5.13575	4.66653
2376	4.52851	5.09164	4.65545
2377	4.52952	5.01969	4.63661
2378	4.53053	4.88595	4.60082
2379	4.53151	4.76445	4.568
2380	4.53241	4.71647	4.55527
2381	4.53318	4.60858	4.52634
2382	4.53381	4.55205	4.51088
2383	4.53425	4.61993	4.52952
2384	4.53449	4.88951	4.60358
2385	4.53451	5.10905	4.6648
2386	4.53427	5.26264	4.70754
2387	4.53377	5.42706	4.75307
2388	4.53302	5.46083	4.76297
2389	4.53206	5.47279	4.76611
2390	4.53095	5.54277	4.78507
2391	4.52977	5.63126	4.80926
2392	4.5286	5.6962	4.82708
2393	4.52754	5.77612	4.84902
2394	4.52662	5.73119	4.83716
2395	4.5259	5.62503	4.80807
2396	4.5254	5.56245	4.79085
2397	4.52513	5.57159	4.79354
2398	4.52511	5.54966	4.78815
2399	4.52534	5.5735	4.79521
2400	4.5258	5.55252	4.79052
2401	4.52645	5.55005	4.7907
2402	4.52727	5.54667	4.79097
2403	4.52822	5.46824	4.77076
2404	4.52926	5.42103	4.75878
2405	4.53038	5.36325	4.74418
2406	4.53155	5.3203	4.73348
2407	4.53275	5.29	4.72632
2408	4.53397	5.38356	4.75296
2409	4.53519	5.56815	4.80508
2410	4.53639	5.73039	4.85144
2411	4.53754	5.86729	4.89082
2412	4.53863	5.97743	4.92286
2413	4.53965	6.23589	4.99532
2414	4.54063	6.35869	5.0316
2415	4.54159	6.40494	5.04619
2416	4.54259	6.46317	5.06402
2417	4.54368	6.53667	5.08622
2418	4.54493	6.41106	5.05424
2419	4.5464	6.26824	5.01671
2420	4.54813	6.08382	4.96811
2421	4.55014	5.98491	4.94261
2422	4.55247	5.91948	4.92688
2423	4.55508	5.82857	4.90435
2424	4.55795	5.74125	4.88284
2425	4.56102	5.65759	4.86247
2426	4.56421	5.61772	4.85407
2427	4.56744	5.64621	4.86457
2428	4.57066	5.59295	4.85302
2429	4.57379	5.55148	4.84415
2430	4.5768	5.53067	4.84101
2431	4.57964	5.60301	4.86313
2432	4.5823	5.85763	4.9353
2433	4.58475	6.23388	5.0414
2434	4.587	6.56485	5.13565
2435	4.58905	6.61991	5.15437
2436	4.59092	6.75427	5.19352
2437	4.59265	6.85149	5.22322
2438	4.59432	6.90862	5.24151
2439	4.59601	6.96573	5.25978
2440	4.59783	6.97383	5.26481
2441	4.59987	6.95607	5.26269
2442	4.60219	6.86633	5.24105
2443	4.60483	6.76623	5.21644
2444	4.60782	6.62633	5.18116
2445	4.61114	6.6093	5.17934
2446	4.61479	6.58972	5.17766
2447	4.61872	6.58279	5.17941
2448	4.62289	6.54827	5.17396
2449	4.62722	6.48043	5.15935
2450	4.63166	6.43581	5.15102
2451	4.63615	6.40684	5.14709
2452	4.64064	6.40055	5.14935
2453	4.64509	6.41632	5.15769
2454	4.64947	6.41991	5.16275
2455	4.65376	6.46606	5.17926
2456	4.65793	6.61084	5.22283
2457	4.66198	6.90351	5.30715
2458	4.66589	7.11788	5.37076
2459	4.66967	7.25816	5.41374
2460	4.67332	7.15469	5.39004
2461	4.67688	7.1203	5.38392
2462	4.68039	7.24258	5.42114
2463	4.68392	7.30919	5.44368
2464	4.68752	7.41019	5.47528
2465	4.69127	7.49398	5.50271
2466	4.69518	7.34835	5.46752
2467	4.69926	7.14313	5.41509
2468	4.70353	7.01778	5.38448
2469	4.70798	6.93646	5.36622
2470	4.7126	6.88751	5.35694
2471	4.7174	6.8228	5.34359
2472	4.72233	6.7413	5.3256
2473	4.72735	6.73637	5.3285
2474	4.73238	6.66894	5.3147
2475	4.73736	6.70189	5.32781
2476	4.74224	6.73121	5.34054
2477	4.74698	6.56619	5.2999
2478	4.75155	6.54256	5.29678
2479	4.75592	6.75294	5.35824
2480	4.76009	7.09254	5.45569
2481	4.76405	7.42831	5.55253
2482	4.76781	7.73771	5.6422
2483	4.77136	7.91499	5.69583
2484	4.77473	8.0022	5.72424
2485	4.77798	8.19125	5.78021
2486	4.78118	8.16735	5.77861
2487	4.78445	8.183	5.78664
2488	4.78789	8.20268	5.79644
2489	4.79159	8.21428	5.80402
2490	4.79563	8.15659	5.79298
2491	4.80004	7.97502	5.748
2492	4.80484	7.86855	5.72319
2493	4.81001	7.82199	5.71541
2494	4.81554	7.73616	5.69722
2495	4.82136	7.66239	5.68227
2496	4.82743	7.6213	5.6765
2497	4.83367	7.59503	5.67499
2498	4.84001	7.56908	5.67366
2499	4.84638	7.52481	5.66733
2500	4.8527	7.49328	5.66435
2501	4.85894	7.43972	5.65535
2502	4.86505	7.44499	5.66213
2503	4.871	7.5436	5.69457
2504	4.87677	7.7073	5.745
2505	4.88235	7.9852	5.82676
2506	4.88772	8.32022	5.92464
2507	4.8929	8.57531	6.00088
2508	4.89788	8.84477	6.08072
2509	4.9027	8.97405	6.12256
2510	4.90743	9.03798	6.14584
2511	4.91214	9.10973	6.17117
2512	4.91693	9.14744	6.18734
2513	4.92191	9.0946	6.17875
2514	4.92716	8.95738	6.14694
2515	4.93276	8.71718	6.08688
2516	4.93874	8.48483	6.02865
2517	4.94511	8.28805	5.98037
2518	4.95185	8.18283	5.9573
2519	4.95892	8.11369	5.94462
2520	4.96624	8.05693	5.93553
2521	4.97371	7.98503	5.92244
2522	4.98122	7.94156	5.91703
2523	4.98867	7.93619	5.92212
2524	4.99595	7.86119	5.90823
2525	5.00301	7.79471	5.89609
2526	5.00979	7.79642	5.90245
2527	5.01627	7.90846	5.93893
2528	5.02242	8.173	6.01726
2529	5.02824	8.51928	6.11841
2530	5.03374	8.88695	6.22561
2531	5.03891	9.16999	6.30981
2532	5.0438	9.35692	6.36738
2533	5.04844	9.4611	6.40198
2534	5.05293	9.55166	6.43249
2535	5.05738	9.63698	6.46161
2536	5.06191	9.56119	6.44677
2537	5.06664	9.51528	6.43944
2538	5.07167	9.42268	6.4199
2539	5.07707	9.24227	6.37622
2540	5.08287	9.09463	6.34133
2541	5.08906	8.99368	6.31959
2542	5.09564	8.9189	6.30535
2543	5.10254	8.74519	6.26436
2544	5.10968	8.60962	6.23338
2545	5.117	8.51631	6.21429
2546	5.12439	8.48305	6.21167
2547	5.13176	8.42589	6.20274
2548	5.13904	8.4098	6.20475
2549	5.14616	8.39079	6.20611
2550	5.15304	8.34512	6.19992
2551	5.15966	8.36352	6.21087
2552	5.16596	8.53876	6.26471
2553	5.17195	8.83427	6.35186
2554	5.17761	9.15993	6.44756
2555	5.18295	9.43758	6.5302
2556	5.18799	9.70621	6.61016
2557	5.19276	9.81117	6.64548
2558	5.19734	9.86859	6.66694
2559	5.20181	9.95553	6.69644
2560	5.20629	9.89301	6.68524
2561	5.21088	9.91055	6.69522
2562	5.21569	9.77495	6.66416
2563	5.2208	9.52118	6.60003
2564	5.22625	9.32221	6.55067
2565	5.23205	9.13245	6.50425
2566	5.23819	8.95027	6.45991
2567	5.24462	8.78823	6.42123
2568	5.25128	8.64946	6.38904
2569	5.25807	8.54462	6.36621
2570	5.26489	8.4748	6.35303
2571	5.27163	8.41704	6.3432
2572	5.2782	8.3296	6.32511
2573	5.2845	8.33159	6.33107
2574	5.29048	8.35065	6.3419
2575	5.29608	8.47374	6.38077
2576	5.30128	8.69703	6.44727
2577	5.30606	9.04016	6.54663
2578	5.31042	9.31388	6.62745
2579	5.31438	9.571	6.7032
2580	5.31799	9.76508	6.76176
2581	5.32131	9.85362	6.79108
2582	5.32444	9.94922	6.82184
2583	5.32748	10.0106	6.84337
2584	5.33057	10.0672	6.86342
2585	5.33381	10.039	6.86052
2586	5.33731	9.90328	6.82803
2587	5.34113	9.72302	6.78314
2588	5.34531	9.50945	6.72914
2589	5.34987	9.46573	6.7215
2590	5.35479	9.28352	6.67711
2591	5.36005	9.1068	6.63343
2592	5.36558	8.95507	6.597
2593	5.37129	8.82363	6.56614
2594	5.3771	8.69657	6.53655
2595	5.38292	8.60225	6.51582
2596	5.38865	8.57012	6.51211
2597	5.39422	8.53228	6.50695
2598	5.39955	8.52333	6.50939
2599	5.40458	8.55097	6.52177
2600	5.40927	8.61133	6.54293
2601	5.41358	8.862	6.61595
2602	5.41751	9.03146	6.6675
2603	5.42106	9.34026	6.75629
2604	5.42426	9.57878	6.82675
2605	5.42714	9.68691	6.86094
2606	5.42975	9.79093	6.89349
2607	5.43219	9.86329	6.91744
2608	5.43455	9.86619	6.92219
2609	5.43693	9.79959	6.90772
2610	5.43943	9.63123	6.86527
2611	5.44214	9.43326	6.81438
2612	5.44512	9.14902	6.73994
2613	5.44839	8.95679	6.6902
2614	5.45195	8.86614	6.66882
2615	5.45578	8.75551	6.64237
2616	5.4598	8.67469	6.624
2617	5.46394	8.56973	6.5993
2618	5.4681	8.44069	6.56782
2619	5.47217	8.33463	6.54243
2620	5.47608	8.22069	6.51484
2621	5.47976	8.0866	6.48143
2622	5.48316	7.99561	6.45942
2623	5.48624	8.03793	6.4737
2624	5.48897	8.21426	6.52487
2625	5.49134	8.42564	6.58592
2626	5.49333	8.62946	6.64481
2627	5.49492	8.87218	6.71416
2628	5.49613	9.09057	6.77698
2629	5.49699	9.21233	6.81314
2630	5.49756	9.24603	6.82473
2631	5.49792	9.32766	6.84902
2632	5.49819	9.25362	6.83105
2633	5.49848	9.22444	6.82448
2634	5.49888	8.9938	6.76345
2635	5.49947	8.71932	6.68933
2636	5.50031	8.478	6.62439
2637	5.50143	8.2608	6.56614
2638	5.50282	8.08395	6.51901
2639	5.50443	7.92463	6.47689
2640	5.50621	7.79455	6.44282
2641	5.50806	7.66406	6.40875
2642	5.50988	7.58433	6.38843
2643	5.51157	7.44958	6.35321
2644	5.51303	7.34396	6.32537
2645	5.5142	7.29683	6.31347
2646	5.51501	7.31297	6.3187
2647	5.51544	7.51972	6.37591
2648	5.51545	7.80361	6.45484
2649	5.51503	8.06885	6.52869
2650	5.5142	8.26615	6.5838
2651	5.51296	8.43811	6.6316
2652	5.51137	8.52806	6.65684
2653	5.50951	8.57254	6.6691
2654	5.50748	8.71384	6.70759
2655	5.5054	8.82546	6.7385
2656	5.5034	8.79025	6.72912
2657	5.50157	8.79348	6.7298
2658	5.49998	8.66966	6.69632
2659	5.4987	8.49249	6.64771
2660	5.49777	8.26504	6.58546
2661	5.49719	8.12508	6.54693
2662	5.49698	8.04687	6.52589
2663	5.4971	7.9368	6.49647
2664	5.49749	7.80245	6.46039
2665	5.4981	7.70202	6.43361
2666	5.49882	7.60838	6.40889
2667	5.49959	7.52383	6.38659
2668	5.50031	7.44449	6.3657
2669	5.50094	7.41462	6.3582
2670	5.50141	7.41552	6.35918
2671	5.50168	7.5708	6.40218
2672	5.50172	7.90708	6.49523
2673	5.50151	8.18418	6.57279
2674	5.50104	8.44655	6.64591
2675	5.50031	8.65038	6.70317
2676	5.49936	8.78436	6.74103
2677	5.49826	8.88084	6.76837
2678	5.49708	8.9962	6.80075
2679	5.49595	9.0464	6.81556
2680	5.49498	8.94673	6.78923
2681	5.49427	8.92582	6.78395
2682	5.4939	8.81922	6.75604
2683	5.49392	8.6115	6.70014
2684	5.49437	8.381	6.6379
2685	5.49524	8.23531	6.59892
2686	5.49651	8.14468	6.57555
2687	5.49814	7.97636	6.53127
2688	5.50004	7.93109	6.52031
2689	5.50213	7.85583	6.50199
2690	5.50432	7.78863	6.48554
2691	5.50652	7.71661	6.46791
2692	5.50863	7.66076	6.45454
2693	5.5106	7.60383	6.44081
2694	5.51237	7.62565	6.44834
2695	5.5139	7.8187	6.5028
2696	5.51519	8.14929	6.59542
2697	5.51621	8.44535	6.67908
2698	5.51696	8.66162	6.74074
2699	5.51746	8.77675	6.77449
2700	5.51774	8.93976	6.82087
2701	5.51786	8.96684	6.83043
2702	5.51793	9.03015	6.84911
2703	5.51805	8.96959	6.83441
2704	5.51833	9.00114	6.8442
2705	5.51884	8.98601	6.84207
2706	5.51967	8.93625	6.83027
2707	5.52084	8.74175	6.77919
2708	5.52236	8.48531	6.71065
2709	5.52423	8.3229	6.66776
2710	5.52642	8.17663	6.62983
2711	5.52889	8.03019	6.59187
2712	5.53158	7.9091	6.56092
2713	5.53441	7.87439	6.55372
2714	5.5373	7.7979	6.53551
2715	5.54016	7.71287	6.51461
2716	5.5429	7.65641	6.50145
2717	5.54545	7.61031	6.49105
2718	5.54776	7.63882	6.50081
2719	5.54978	7.7622	6.53659
2720	5.55151	8.04582	6.61628
2721	5.55291	8.41404	6.71968
2722	5.55401	8.69257	6.79883
2723	5.55481	8.91922	6.86338
2724	5.55534	9.03809	6.89838
2725	5.55568	9.1728	6.93715
2726	5.55591	9.27222	6.96649
2727	5.55616	9.32567	6.98306
2728	5.55655	9.37464	6.99841
2729	5.55717	9.34095	6.99141
2730	5.55814	9.22632	6.96213
2731	5.55949	9.03711	6.91245
2732	5.56126	8.84051	6.86062
2733	5.56348	8.75059	6.83813
2734	5.56611	8.60929	6.80229
2735	5.56913	8.53577	6.78477
2736	5.57246	8.41902	6.75609
2737	5.57603	8.29537	6.72528
2738	5.57974	8.24127	6.71356
2739	5.5835	8.23319	6.71469
2740	5.58723	8.27735	6.73019
2741	5.59087	8.27661	6.73363
2742	5.59434	8.1883	6.71279
2743	5.59761	8.20612	6.72039
2744	5.60064	8.32963	6.75723
2745	5.60344	8.52447	6.81375
2746	5.60599	8.66379	6.85529
2747	5.60832	8.86642	6.91376
2748	5.61044	9.02531	6.96067
2749	5.61239	9.14696	6.99702
2750	5.6142	9.36627	7.06001
2751	5.61593	9.32034	7.0511
2752	5.61766	9.38617	7.07127
2753	5.61947	9.5094	7.10816
2754	5.62143	9.48797	7.10567
2755	5.62359	9.36595	7.07524
2756	5.62601	9.19305	7.03075
2757	5.62872	9.08652	7.00427
2758	5.63173	9.00219	6.98432
2759	5.63504	8.92756	6.96715
2760	5.63863	8.84507	6.94805
2761	5.64245	8.76792	6.93049
2762	5.64644	8.67091	6.90763
2763	5.65053	8.55465	6.87944
2764	5.65465	8.39123	6.83827
2765	5.65874	8.29485	6.81507
2766	5.66275	8.23717	6.80264
2767	5.66662	8.38602	6.84646
2768	5.67033	8.65314	6.92351
2769	5.67382	8.80055	6.96814
2770	5.67705	9.07688	7.04731
2771	5.68002	9.33054	7.12107
2772	5.6827	9.58545	7.1948
2773	5.68515	9.69959	7.2302
2774	5.68741	9.88287	7.28373
2775	5.68959	9.95528	7.30758
2776	5.69179	9.95474	7.31085
2777	5.6941	9.9492	7.31271
2778	5.69663	9.89052	7.30023
2779	5.69945	9.67165	7.2439
2780	5.70263	9.51716	7.20459
2781	5.7062	9.38921	7.17318
2782	5.71015	9.18319	7.12059
2783	5.71446	8.97312	7.06665
2784	5.71907	8.93468	7.05974
2785	5.72391	8.91148	7.05787
2786	5.72889	8.90731	7.06111
2787	5.73391	8.90806	7.06595
2788	5.73887	8.78872	7.03796
2789	5.7437	8.71685	7.02221
2790	5.74833	8.72675	7.02894
2791	5.75272	8.8972	7.07954
2792	5.75685	9.09864	7.13922
2793	5.76072	9.15705	7.15977
2794	5.76432	9.15875	7.16407
2795	5.76767	9.25577	7.19415
2796	5.77077	9.31854	7.21521
2797	5.77368	9.32337	7.21997
2798	5.77645	9.53971	7.28223
2799	5.77914	9.62096	7.30881
2800	5.78181	9.27929	7.21893
2801	5.78448	9.29063	7.22362
2802	5.7872	9.25838	7.21853
2803	5.79	9.24713	7.21824
2804	5.79292	9.18378	7.20426
2805	5.79594	9.06596	7.1751
2806	5.79907	8.90748	7.13471
2807	5.80227	8.7374	7.09094
2808	5.80551	8.66339	7.07327
2809	5.80875	8.64783	7.07194
2810	5.81197	8.6544	7.07677
2811	5.81511	8.58997	7.06227
2812	5.81814	8.54064	7.05144
2813	5.82101	8.51274	7.04648
2814	5.82367	8.58236	7.06797
2815	5.82611	8.75908	7.11902
2816	5.82832	8.9512	7.17456
2817	5.83029	9.18361	7.24104
2818	5.83204	9.39031	7.30071
2819	5.83358	9.60061	7.36118
2820	5.83495	9.77286	7.41134
2821	5.83621	9.88347	7.44452
2822	5.83742	9.8997	7.45174
2823	5.83869	9.94156	7.46559
2824	5.8401	10.0439	7.49626
2825	5.84173	10.0872	7.51128
2826	5.84366	9.96649	7.48141
2827	5.84592	9.74242	7.42289
2828	5.84856	9.4746	7.35223
2829	5.85156	9.27469	7.30004
2830	5.85492	9.12235	7.26126
2831	5.85862	9.07151	7.25041
2832	5.86259	9.02546	7.2415
2833	5.86676	8.91963	7.21631
2834	5.87103	8.80574	7.18871
2835	5.87528	8.73891	7.17393
2836	5.87943	8.67944	7.16124
2837	5.88342	8.61776	7.14775
2838	5.88718	8.65885	7.16209
2839	5.89067	8.81112	7.20706
2840	5.89388	9.13382	7.29878
2841	5.89678	9.51682	7.40764
2842	5.89937	9.8257	7.49643
2843	5.90166	9.98552	7.5442
2844	5.90369	10.0852	7.5749
2845	5.90551	10.2214	7.61535
2846	5.90723	10.311	7.64325
2847	5.90897	10.3174	7.64818
2848	5.91086	10.36	7.66284
2849	5.91299	10.3297	7.658
2850	5.91546	10.2342	7.63515
2851	5.9183	10.1368	7.61181
2852	5.92155	10.0484	7.59116
2853	5.92521	9.97016	7.57355
2854	5.92925	9.8958	7.55726
2855	5.93364	9.73986	7.51892
2856	5.93831	9.52321	7.46378
2857	5.94321	9.25755	7.39511
2858	5.94825	9.01995	7.33385
2859	5.95338	8.82299	7.28374
2860	5.95851	8.74264	7.26545
2861	5.96358	8.74563	7.27032
2862	5.96849	8.70221	7.26262
2863	5.97316	8.85605	7.30831
2864	5.9775	9.08808	7.37624
2865	5.98146	9.28533	7.43456
2866	5.98498	9.59681	7.52374
2867	5.98806	9.9334	7.62028
2868	5.99072	10.1122	7.67358
2869	5.99301	10.2683	7.71988
2870	5.99503	10.3763	7.75304
2871	5.99689	10.4606	7.77939
2872	5.99871	10.4909	7.79095
2873	6.00063	10.4792	7.79089
2874	6.00274	10.4352	7.78203
2875	6.00515	10.3201	7.7538
2876	6.00792	10.1282	7.70445
2877	6.01106	10.0162	7.67678
2878	6.0146	10.0258	7.68293
2879	6.0185	9.93291	7.66177
2880	6.02272	9.84139	7.6406
2881	6.0272	9.70888	7.60858
2882	6.03186	9.62178	7.58874
2883	6.03661	9.5323	7.56854
2884	6.04141	9.52781	7.57142
2885	6.04617	9.43476	7.55054
2886	6.05086	9.34864	7.53086
2887	6.05541	9.49045	7.57345
2888	6.05979	9.68518	7.63141
2889	6.06396	9.85643	7.68286
2890	6.0679	10.1081	7.75617
2891	6.0716	10.3003	7.81367
2892	6.07507	10.4521	7.85967
2893	6.07832	10.5874	7.90111
2894	6.08143	10.571	7.90104
2895	6.08446	10.6006	7.9127
2896	6.08751	10.7328	7.95286
2897	6.09066	10.6814	7.94333
2898	6.09398	10.6058	7.92633
2899	6.09754	10.4702	7.89333
2900	6.10135	10.1987	7.82292
2901	6.10544	9.97486	7.76504
2902	6.1098	9.77552	7.7142
2903	6.1144	9.76023	7.71362
2904	6.11921	9.6649	7.69219
2905	6.12415	9.55041	7.66495
2906	6.12913	9.46004	7.64444
2907	6.13407	9.32648	7.61211
2908	6.13886	9.20948	7.58391
2909	6.14345	9.08317	7.55309
2910	6.14778	9.04941	7.54713
2911	6.15181	9.16057	7.58092
2912	6.1555	9.4144	7.654
2913	6.15884	9.67315	7.72884
2914	6.16181	9.97651	7.81567
2915	6.16439	10.205	7.88227
2916	6.1666	10.3804	7.93387
2917	6.1685	10.4233	7.94908
2918	6.17016	10.5491	7.98615
2919	6.17169	10.5989	8.00299
2920	6.17322	10.6406	8.01707
2921	6.17484	10.6854	8.03226
2922	6.17667	10.6258	8.01906
2923	6.17877	10.4493	7.97367
2924	6.18119	10.1647	7.89849
2925	6.18394	9.905	7.82972
2926	6.18703	9.77723	7.79723
2927	6.19045	9.71014	7.78195
2928	6.19414	9.64011	7.76616
2929	6.19803	9.55251	7.74565
2930	6.20204	9.50409	7.73582
2931	6.20605	9.5018	7.73879
2932	6.20997	9.38537	7.7107
2933	6.21373	9.29416	7.68875
2934	6.21728	9.24789	7.67911
2935	6.22058	9.44935	7.7369
2936	6.22361	9.90797	7.86592
2937	6.22636	10.2979	7.97718
2938	6.22882	10.5025	8.03738
2939	6.23101	10.6851	8.09089
2940	6.23294	10.8441	8.138
2941	6.23469	11.0372	8.19418
2942	6.23636	11.1172	8.21973
2943	6.23808	11.2162	8.24993
2944	6.23997	11.2484	8.26233
2945	6.24214	11.2986	8.27945
2946	6.24467	11.2762	8.27727
2947	6.24763	11.1044	8.23418
2948	6.25105	10.8328	8.1635
2949	6.25494	10.6515	8.1173
2950	6.25929	10.5427	8.09158
2951	6.26408	10.424	8.06352
2952	6.26924	10.3032	8.03503
2953	6.2747	10.2146	8.01547
2954	6.28035	10.1758	8.00977
2955	6.2861	10.1021	7.99475
2956	6.29183	10.0739	7.99193
2957	6.29747	10.0113	7.97991
2958	6.30295	9.99926	7.98125
2959	6.3082	10.1508	8.02733
2960	6.3132	10.5213	8.13375
2961	6.31792	10.8308	8.22436
2962	6.32236	11.1244	8.31015
2963	6.32651	11.3639	8.38131
2964	6.33042	11.5801	8.44579
2965	6.33412	11.7252	8.49082
2966	6.33773	11.821	8.52208
2967	6.34134	11.8216	8.52725
2968	6.34509	11.8043	8.52719
2969	6.34908	11.798	8.53033
2970	6.35341	11.7204	8.51425
2971	6.35813	11.5723	8.4788
2972	6.36329	11.3395	8.42026
2973	6.36888	11.0731	8.35234
2974	6.37488	10.8692	8.3015
2975	6.38123	10.7222	8.26662
2976	6.38788	10.5767	8.23243
2977	6.39473	10.4807	8.21176
2978	6.40167	10.4321	8.20428
2979	6.4086	10.3822	8.19659
2980	6.4154	10.3384	8.19041
2981	6.42197	10.2738	8.17842
2982	6.42825	10.3012	8.19113
2983	6.43417	10.4807	8.24554
2984	6.43972	10.8812	8.36067
2985	6.44486	11.2743	8.4746
2986	6.44962	11.5846	8.56566
2987	6.45401	11.8126	8.63398
2988	6.45806	11.9675	8.68195
2989	6.46187	12.0733	8.71615
2990	6.46554	12.1903	8.75319
2991	6.46922	12.3069	8.79022
2992	6.47303	12.3691	8.81255
2993	6.47711	12.3464	8.81167
2994	6.48154	12.2292	8.78492
2995	6.48638	12.0819	8.74983
2996	6.49166	11.8088	8.68056
2997	6.49741	11.6142	8.63223
2998	6.50361	11.5614	8.62335
2999	6.51021	11.4254	8.59245
3000	6.51715	11.3803	8.58601
3001	6.52434	11.2964	8.56977
3002	6.53167	11.1874	8.54631
3003	6.53904	11.1469	8.54159
3004	6.54635	11.0612	8.52477
3005	6.55352	10.9714	8.50631
3006	6.56048	10.984	8.51571
3007	6.56721	11.0976	8.5529
3008	6.57365	11.387	8.63825
3009	6.5798	11.7115	8.73389
3010	6.58562	11.8961	8.79129
3011	6.59113	12.1345	8.86271
3012	6.59634	12.2691	8.90619
3013	6.6013	12.3272	8.92802
3014	6.6061	12.4109	8.95662
3015	6.61082	12.3757	8.95285
3016	6.61559	12.4415	8.97604
3017	6.6205	12.4232	8.97704
3018	6.62562	12.3656	8.96685
3019	6.631	12.2026	8.92807
3020	6.63667	11.9854	8.87412
3021	6.64264	11.7553	8.81655
3022	6.64888	11.6251	8.78625
3023	6.65536	11.4995	8.75778
3024	6.66203	11.3291	8.717
3025	6.66883	11.1231	8.66635
3026	6.67565	10.9592	8.62697
3027	6.68242	10.8317	8.59762
3028	6.68904	10.7197	8.5724
3029	6.69543	10.6372	8.555
3030	6.70152	10.6696	8.56886
3031	6.70724	10.768	8.60098
3032	6.71254	10.9291	8.65012
3033	6.71738	11.1229	8.70823
3034	6.72175	11.3075	8.76369
3035	6.72564	11.5092	8.82356
3036	6.72908	11.6724	8.87286
3037	6.73212	11.7549	8.89973
3038	6.73485	11.8663	8.93395
3039	6.73737	12.0243	8.98104
3040	6.73977	12.059	8.99464
3041	6.74216	11.9866	8.9784
3042	6.74462	11.8534	8.94524
3043	6.74724	11.7911	8.93125
3044	6.75008	11.7023	8.9105
3045	6.75316	11.597	8.88508
3046	6.75651	11.5166	8.86659
3047	6.76012	11.4326	8.84736
3048	6.76394	11.3712	8.83437
3049	6.76793	11.2734	8.81161
3050	6.77203	11.2652	8.81312
3051	6.77618	11.29	8.82417
3052	6.78032	11.2519	8.81807
3053	6.78441	11.2117	8.81106
3054	6.7884	11.1876	8.80845
3055	6.79225	11.2228	8.82193
3056	6.79596	11.1433	8.80429
3057	6.79951	11.1672	8.81406
3058	6.8029	11.3663	8.87219
3059	6.80614	11.6562	8.95569
3060	6.80922	11.9287	9.0348
3061	6.81215	11.9794	9.05338
3062	6.81496	11.9155	9.03961
3063	6.81766	12.1111	9.09634
3064	6.82032	12.0936	9.09616
3065	6.82301	12.1586	9.11723
3066	6.82579	11.7769	9.01723
3067	6.82874	11.6946	8.9965
3068	6.83189	11.5776	8.96849
3069	6.83528	11.4646	8.94072
3070	6.83889	11.4312	8.93509
3071	6.84272	11.382	8.92559
3072	6.8467	11.3196	8.91239
3073	6.85078	11.2722	8.90332
3074	6.85487	11.1933	8.88575
3075	6.85892	11.0587	8.8527
3076	6.86288	11.0384	8.85051
3077	6.8667	11.0353	8.8535
3078	6.87037	10.9673	8.8385
