Zeit [h]	Variante 8.1 Raumlufttemperatur [C]	Variante 8.1 Wärmeleitung [W/m2]	Variante 8.1 Oberflächentemperatur [C]	Variante 8.2 Raumlufttemperatur [C]	Variante 8.2 Wärmeleitung [W/m2]	Variante 8.2 Oberflächentemperatur [C]	Variante 8.3 Raumlufttemperatur [C]	Variante 8.3 Wärmeleitung [W/m2]	Variante 8.3 Oberflächentemperatur [C]
5557	40.8218	6.45161	38.2412	38.2412	-1.25E-09	38.2412	39.8448	10.8066	35.5221
5558	40.8218	6.45161	38.2412	38.2412	-1.25E-09	38.2412	41.0214	13.3658	35.675
5559	40.8218	6.45161	38.2412	38.2412	-1.24E-09	38.2412	41.1191	13.3726	35.77
5560	40.8218	6.45161	38.2412	38.2412	-1.24E-09	38.2412	41.1784	13.311	35.854
5561	40.8218	6.45161	38.2412	38.2412	-1.23E-09	38.2412	39.5045	9.35205	35.7637
5562	40.8218	6.45161	38.2412	38.2412	-1.23E-09	38.2412	37.1097	3.92132	35.5412
5563	40.8218	6.45161	38.2412	38.2412	-1.23E-09	38.2412	35.3019	0.0283859	35.2905
5564	40.8218	6.45161	38.2412	38.2412	-1.22E-09	38.2412	35.1725	0.0172631	35.1656
5565	40.8218	6.45161	38.2412	38.2412	-1.22E-09	38.2412	35.0796	0.0133745	35.0742
5566	40.8218	6.45161	38.2412	38.2412	-1.21E-09	38.2412	35.0051	0.011147	35.0006
5567	40.8218	6.45161	38.2412	38.2412	-1.21E-09	38.2412	34.9412	0.00983666	34.9372
5568	40.8218	6.45161	38.2412	38.2412	-1.21E-09	38.2412	34.8834	0.0090544	34.8798
5569	40.8218	6.45161	38.2412	38.2412	-1.20E-09	38.2412	34.8293	0.00857777	34.8259
5570	40.8218	6.45161	38.2412	38.2412	-1.20E-09	38.2412	34.7775	0.00828383	34.7742
5571	40.8218	6.45161	38.2412	38.2412	-1.19E-09	38.2412	34.7271	0.00810382	34.7239
5572	40.8218	6.45161	38.2412	38.2412	-1.19E-09	38.2412	34.6777	0.00799201	34.6745
5573	40.8218	6.45161	38.2412	38.2412	-1.19E-09	38.2412	34.6289	0.00791789	34.6257
5574	40.8218	6.45161	38.2412	38.2412	-1.18E-09	38.2412	34.6257	0.120455	34.5775
5575	40.8218	6.45161	38.2412	38.2412	-1.18E-09	38.2412	36.3108	4.03046	34.6986
5576	40.8218	6.45161	38.2412	38.2412	-1.17E-09	38.2412	38.7347	9.46432	34.949
5577	40.8218	6.45161	38.2412	38.2412	-1.17E-09	38.2412	40.5689	13.357	35.2262
5578	40.8218	6.45161	38.2412	38.2412	-1.17E-09	38.2412	40.7227	13.3655	35.3765
5579	40.8218	6.45161	38.2412	38.2412	-1.16E-09	38.2412	40.8377	13.3624	35.4927
5580	40.8218	6.45161	38.2412	38.2412	-1.16E-09	38.2412	39.8038	10.8021	35.483
5581	40.8218	6.45161	38.2412	38.2412	-1.16E-09	38.2412	39.8431	10.8014	35.5225
5582	40.8218	6.45161	38.2412	38.2412	-1.15E-09	38.2412	41.0243	13.3715	35.6757
5583	40.8218	6.45161	38.2412	38.2412	-1.15E-09	38.2412	41.1194	13.3726	35.7703
5584	40.8218	6.45161	38.2412	38.2412	-1.14E-09	38.2412	41.2001	13.3645	35.8543
5585	40.8218	6.45161	38.2412	38.2412	-1.14E-09	38.2412	39.4511	9.21829	35.7638
5586	40.8218	6.45161	38.2412	38.2412	-1.14E-09	38.2412	37.1492	4.01909	35.5416
5587	40.8218	6.45161	38.2412	38.2412	-1.13E-09	38.2412	35.301	0.0255049	35.2908
5588	40.8218	6.45161	38.2412	38.2412	-1.13E-09	38.2412	35.1731	0.0178874	35.166
5589	40.8218	6.45161	38.2412	38.2412	-1.13E-09	38.2412	35.0799	0.0133969	35.0746
5590	40.8218	6.45161	38.2412	38.2412	-1.12E-09	38.2412	35.0054	0.0111549	35.0009
5591	40.8218	6.45161	38.2412	38.2412	-1.12E-09	38.2412	34.9415	0.00984438	34.9375
5592	40.8218	6.45161	38.2412	38.2412	-1.11E-09	38.2412	34.8838	0.00906731	34.8801
5593	40.8218	6.45161	38.2412	38.2412	-1.11E-09	38.2412	34.8298	0.00859588	34.8263
5594	40.8218	6.45161	38.2412	38.2412	-1.11E-09	38.2412	34.7779	0.00830267	34.7746
5595	40.8218	6.45161	38.2412	38.2412	-1.10E-09	38.2412	34.7275	0.00811853	34.7243
5596	40.8218	6.45161	38.2412	38.2412	-1.10E-09	38.2412	34.6781	0.00800227	34.6749
5597	40.8218	6.45161	38.2412	38.2412	-1.10E-09	38.2412	34.6292	0.00792517	34.626
5598	40.8218	6.45161	38.2412	38.2412	-1.09E-09	38.2412	34.5877	0.0250962	34.5776
5599	40.8218	6.45161	38.2412	38.2412	-1.09E-09	38.2412	36.3109	4.03019	34.6989
5600	40.8218	6.45161	38.2412	38.2412	-1.09E-09	38.2412	38.7157	9.41666	34.949
5601	40.8218	6.45161	38.2412	38.2412	-1.08E-09	38.2412	40.5693	13.3574	35.2264
5602	40.8218	6.45161	38.2412	38.2412	-1.08E-09	38.2412	40.7226	13.365	35.3765
5603	40.8218	6.45161	38.2412	38.2412	-1.07E-09	38.2412	40.827	13.3358	35.4927
5604	40.8218	6.45161	38.2412	38.2412	-1.07E-09	38.2412	39.8042	10.8038	35.4827
5605	40.8218	6.45161	38.2412	38.2412	-1.07E-09	38.2412	39.848	10.8145	35.5222
5606	40.8218	6.45161	38.2412	38.2412	-1.06E-09	38.2412	41.0233	13.3697	35.6754
5607	40.8218	6.45161	38.2412	38.2412	-1.06E-09	38.2412	41.1191	13.3726	35.7701
5608	40.8218	6.45161	38.2412	38.2412	-1.06E-09	38.2412	41.1979	13.359	35.8542
5609	40.8218	6.45161	38.2412	38.2412	-1.05E-09	38.2412	39.4968	9.332	35.764
5610	40.8218	6.45161	38.2412	38.2412	-1.05E-09	38.2412	37.1519	4.02588	35.5416
5611	40.8218	6.45161	38.2412	38.2412	-1.05E-09	38.2412	35.3005	0.0240467	35.2909
5612	40.8218	6.45161	38.2412	38.2412	-1.04E-09	38.2412	35.173	0.0175606	35.1659
5613	40.8218	6.45161	38.2412	38.2412	-1.04E-09	38.2412	35.0799	0.0133836	35.0745
5614	40.8218	6.45161	38.2412	38.2412	-1.04E-09	38.2412	35.0054	0.0111567	35.0009
5615	40.8218	6.45161	38.2412	38.2412	-1.03E-09	38.2412	34.9415	0.00985341	34.9376
5616	40.8218	6.45161	38.2412	38.2412	-1.03E-09	38.2412	34.8838	0.00907219	34.8802
5617	40.8218	6.45161	38.2412	38.2412	-1.03E-09	38.2412	34.8297	0.0085885	34.8263
5618	40.8218	6.45161	38.2412	38.2412	-1.02E-09	38.2412	34.7779	0.00829689	34.7746
5619	40.8218	6.45161	38.2412	38.2412	-1.02E-09	38.2412	34.7275	0.00811772	34.7243
5620	40.8218	6.45161	38.2412	38.2412	-1.02E-09	38.2412	34.6781	0.00800248	34.6749
5621	40.8218	6.45161	38.2412	38.2412	-1.01E-09	38.2412	34.6292	0.00792397	34.626
5622	40.8218	6.45161	38.2412	38.2412	-1.01E-09	38.2412	34.5837	0.0152666	34.5776
5623	40.8218	6.45161	38.2412	38.2412	-1.01E-09	38.2412	36.3125	4.03437	34.6987
5624	40.8218	6.45161	38.2412	38.2412	-1.00E-09	38.2412	38.7042	9.38776	34.9491
5625	40.8218	6.45161	38.2412	38.2412	-9.99E-10	38.2412	40.5688	13.3563	35.2262
5626	40.8218	6.45161	38.2412	38.2412	-9.97E-10	38.2412	40.7231	13.3657	35.3768
5627	40.8218	6.45161	38.2412	38.2412	-9.93E-10	38.2412	40.8276	13.3364	35.493
5628	40.8218	6.45161	38.2412	38.2412	-9.90E-10	38.2412	39.8032	10.8009	35.4828
5629	40.8218	6.45161	38.2412	38.2412	-9.87E-10	38.2412	39.8659	10.8584	35.5225
5630	40.8218	6.45161	38.2412	38.2412	-9.83E-10	38.2412	41.0241	13.3704	35.6759
5631	40.8218	6.45161	38.2412	38.2412	-9.80E-10	38.2412	41.1197	13.3727	35.7706
5632	40.8218	6.45161	38.2412	38.2412	-9.77E-10	38.2412	41.1985	13.3599	35.8546
5633	40.8218	6.45161	38.2412	38.2412	-9.73E-10	38.2412	39.4647	9.25146	35.7641
5634	40.8218	6.45161	38.2412	38.2412	-9.70E-10	38.2412	37.1527	4.02731	35.5417
5635	40.8218	6.45161	38.2412	38.2412	-9.67E-10	38.2412	35.3015	0.0264717	35.291
5636	40.8218	6.45161	38.2412	38.2412	-9.64E-10	38.2412	35.1729	0.0175158	35.1659
5637	40.8218	6.45161	38.2412	38.2412	-9.61E-10	38.2412	35.0794	0.0131645	35.0742
5638	40.8218	6.45161	38.2412	38.2412	-9.58E-10	38.2412	35.0051	0.0110902	35.0007
5639	40.8218	6.45161	38.2412	38.2412	-9.54E-10	38.2412	34.9412	0.00980725	34.9373
5640	40.8218	6.45161	38.2412	38.2412	-9.51E-10	38.2412	34.8835	0.00902203	34.8799
5641	40.8218	6.45161	38.2412	38.2412	-9.48E-10	38.2412	34.8295	0.00856944	34.8261
5642	40.8218	6.45161	38.2412	38.2412	-9.45E-10	38.2412	34.7778	0.00829106	34.7745
5643	40.8218	6.45161	38.2412	38.2412	-9.42E-10	38.2412	34.7275	0.00811218	34.7243
5644	40.8218	6.45161	38.2412	38.2412	-9.39E-10	38.2412	34.678	0.00799694	34.6748
5645	40.8218	6.45161	38.2412	38.2412	-9.36E-10	38.2412	34.6292	0.00791987	34.626
5646	40.8218	6.45161	38.2412	38.2412	-9.33E-10	38.2412	34.5819	0.0108142	34.5776
5647	40.8218	6.45161	38.2412	38.2412	-9.30E-10	38.2412	36.3953	4.2405	34.6991
5648	40.8218	6.45161	38.2412	38.2412	-9.27E-10	38.2412	38.6835	9.33537	34.9494
5649	40.8218	6.45161	38.2412	38.2412	-9.24E-10	38.2412	40.5695	13.3574	35.2265
5650	40.8218	6.45161	38.2412	38.2412	-9.20E-10	38.2412	40.7228	13.3651	35.3767
5651	40.8218	6.45161	38.2412	38.2412	-9.18E-10	38.2412	40.8399	13.3674	35.4929
5652	40.8218	6.45161	38.2412	38.2412	-9.15E-10	38.2412	39.8031	10.8009	35.4828
5653	40.8218	6.45161	38.2412	38.2412	-9.11E-10	38.2412	39.8451	10.8067	35.5224
5654	40.8218	6.45161	38.2412	38.2412	-9.08E-10	38.2412	41.0222	13.3668	35.6755
5655	40.8218	6.45161	38.2412	38.2412	-9.06E-10	38.2412	41.1196	13.3729	35.7705
5656	40.8218	6.45161	38.2412	38.2412	-9.03E-10	38.2412	41.1855	13.3276	35.8544
5657	40.8218	6.45161	38.2412	38.2412	-8.99E-10	38.2412	39.5053	9.35295	35.7641
5658	40.8218	6.45161	38.2412	38.2412	-8.96E-10	38.2412	37.1376	3.98968	35.5417
5659	40.8218	6.45161	38.2412	38.2412	-8.94E-10	38.2412	35.301	0.0253243	35.2909
5660	40.8218	6.45161	38.2412	38.2412	-8.90E-10	38.2412	35.1728	0.0174834	35.1658
5661	40.8218	6.45161	38.2412	38.2412	-8.88E-10	38.2412	35.0799	0.0133796	35.0745
5662	40.8218	6.45161	38.2412	38.2412	-8.85E-10	38.2412	35.0053	0.0111295	35.0009
5663	40.8218	6.45161	38.2412	38.2412	-8.82E-10	38.2412	34.9413	0.00979519	34.9373
5664	40.8218	6.45161	38.2412	38.2412	-8.79E-10	38.2412	34.8835	0.00902206	34.8799
5665	40.8218	6.45161	38.2412	38.2412	-8.76E-10	38.2412	34.8295	0.00856754	34.8261
5666	40.8218	6.45161	38.2412	38.2412	-8.73E-10	38.2412	34.7778	0.0082882	34.7745
5667	40.8218	6.45161	38.2412	38.2412	-8.70E-10	38.2412	34.7275	0.00811209	34.7243
5668	40.8218	6.45161	38.2412	38.2412	-8.68E-10	38.2412	34.6781	0.00799788	34.6749
5669	40.8218	6.45161	38.2412	38.2412	-8.65E-10	38.2412	34.6293	0.00792369	34.6261
5670	40.8218	6.45161	38.2412	38.2412	-8.62E-10	38.2412	34.5817	0.00993824	34.5777
5671	40.8218	6.45161	38.2412	38.2412	-8.59E-10	38.2412	36.3107	4.03011	34.6987
5672	40.8218	6.45161	38.2412	38.2412	-8.56E-10	38.2412	38.6894	9.35108	34.9489
5673	40.8218	6.45161	38.2412	38.2412	-8.53E-10	38.2412	40.5695	13.3582	35.2262
5674	40.8218	6.45161	38.2412	38.2412	-8.50E-10	38.2412	40.723	13.3655	35.3768
5675	40.8218	6.45161	38.2412	38.2412	-8.47E-10	38.2412	40.8188	13.315	35.4928
5676	40.8218	6.45161	38.2412	38.2412	-8.45E-10	38.2412	39.8021	10.7992	35.4824
5677	40.8218	6.45161	38.2412	38.2412	-8.42E-10	38.2412	39.8458	10.8088	35.5222
5678	40.8218	6.45161	38.2412	38.2412	-8.39E-10	38.2412	41.0229	13.3687	35.6754
5679	40.8218	6.45161	38.2412	38.2412	-8.37E-10	38.2412	41.1192	13.3726	35.7701
5680	40.8218	6.45161	38.2412	38.2412	-8.34E-10	38.2412	41.2023	13.37	35.8543
5681	40.8218	6.45161	38.2412	38.2412	-8.31E-10	38.2412	39.5028	9.3469	35.764
5682	40.8218	6.45161	38.2412	38.2412	-8.28E-10	38.2412	37.1614	4.04922	35.5417
5683	40.8218	6.45161	38.2412	38.2412	-8.25E-10	38.2412	35.3017	0.0263455	35.2912
5684	40.8218	6.45161	38.2412	38.2412	-8.23E-10	38.2412	35.1728	0.0172542	35.1659
5685	40.8218	6.45161	38.2412	38.2412	-8.20E-10	38.2412	35.08	0.0133864	35.0746
5686	40.8218	6.45161	38.2412	38.2412	-8.17E-10	38.2412	35.0055	0.0111486	35.001
5687	40.8218	6.45161	38.2412	38.2412	-8.15E-10	38.2412	34.9415	0.00983556	34.9376
5688	40.8218	6.45161	38.2412	38.2412	-8.12E-10	38.2412	34.8838	0.00905885	34.8802
5689	40.8218	6.45161	38.2412	38.2412	-8.10E-10	38.2412	34.8298	0.00859037	34.8264
5690	40.8218	6.45161	38.2412	38.2412	-8.07E-10	38.2412	34.778	0.00830066	34.7747
5691	40.8218	6.45161	38.2412	38.2412	-8.04E-10	38.2412	34.7276	0.00811726	34.7244
5692	40.8218	6.45161	38.2412	38.2412	-8.02E-10	38.2412	34.6781	0.00799869	34.6749
5693	40.8218	6.45161	38.2412	38.2412	-7.99E-10	38.2412	34.6293	0.00792015	34.6261
5694	40.8218	6.45161	38.2412	38.2412	-7.97E-10	38.2412	34.5933	0.0389137	34.5777
5695	40.8218	6.45161	38.2412	38.2412	-7.94E-10	38.2412	36.3127	4.03513	34.6987
5696	40.8218	6.45161	38.2412	38.2412	-7.91E-10	38.2412	38.7038	9.38666	34.9491
5697	40.8218	6.45161	38.2412	38.2412	-7.88E-10	38.2412	40.5693	13.3571	35.2264
5698	40.8218	6.45161	38.2412	38.2412	-7.86E-10	38.2412	40.7231	13.3657	35.3768
5699	40.8218	6.45161	38.2412	38.2412	-7.83E-10	38.2412	40.8252	13.3307	35.4929
5700	40.8218	6.45161	38.2412	38.2412	-7.81E-10	38.2412	39.8046	10.8045	35.4828
5701	40.8218	6.45161	38.2412	38.2412	-7.78E-10	38.2412	39.851	10.8215	35.5224
5702	40.8218	6.45161	38.2412	38.2412	-7.75E-10	38.2412	41.0244	13.3721	35.6756
5703	40.8218	6.45161	38.2412	38.2412	-7.72E-10	38.2412	41.1193	13.3726	35.7703
5704	40.8218	6.45161	38.2412	38.2412	-7.71E-10	38.2412	41.1971	13.3567	35.8544
5705	40.8218	6.45161	38.2412	38.2412	-7.68E-10	38.2412	39.499	9.33735	35.7641
5706	40.8218	6.45161	38.2412	38.2412	-7.65E-10	38.2412	37.1367	3.9872	35.5419
5707	40.8218	6.45161	38.2412	38.2412	-7.63E-10	38.2412	35.3011	0.0253481	35.2909
5708	40.8218	6.45161	38.2412	38.2412	-7.61E-10	38.2412	35.173	0.0176905	35.1659
5709	40.8218	6.45161	38.2412	38.2412	-7.58E-10	38.2412	35.0801	0.0134086	35.0748
5710	40.8218	6.45161	38.2412	38.2412	-7.56E-10	38.2412	35.0055	0.0111566	35.0011
5711	40.8218	6.45161	38.2412	38.2412	-7.53E-10	38.2412	34.9415	0.00983717	34.9376
5712	40.8218	6.45161	38.2412	38.2412	-7.50E-10	38.2412	34.8838	0.00906202	34.8802
5713	40.8218	6.45161	38.2412	38.2412	-7.48E-10	38.2412	34.8298	0.00859129	34.8264
5714	40.8218	6.45161	38.2412	38.2412	-7.45E-10	38.2412	34.778	0.00830028	34.7747
5715	40.8218	6.45161	38.2412	38.2412	-7.43E-10	38.2412	34.7276	0.00811858	34.7244
5716	40.8218	6.45161	38.2412	38.2412	-7.41E-10	38.2412	34.6782	0.00800497	34.675
5717	40.8218	6.45161	38.2412	38.2412	-7.38E-10	38.2412	34.6294	0.00792963	34.6262
5718	40.8218	6.45161	38.2412	38.2412	-7.36E-10	38.2412	34.5982	0.0508208	34.5778
5719	40.8218	6.45161	38.2412	38.2412	-7.33E-10	38.2412	36.3155	4.04083	34.6991
5720	40.8218	6.45161	38.2412	38.2412	-7.31E-10	38.2412	38.6907	9.35342	34.9493
5721	40.8218	6.45161	38.2412	38.2412	-7.29E-10	38.2412	40.57	13.3585	35.2265
5722	40.8218	6.45161	38.2412	38.2412	-7.26E-10	38.2412	40.7231	13.3656	35.3768
5723	40.8218	6.45161	38.2412	38.2412	-7.24E-10	38.2412	40.8343	13.3532	35.493
5724	40.8218	6.45161	38.2412	38.2412	-7.21E-10	38.2412	39.8031	10.801	35.4827
5725	40.8218	6.45161	38.2412	38.2412	-7.19E-10	38.2412	39.8852	10.9065	35.5226
5726	40.8218	6.45161	38.2412	38.2412	-7.16E-10	38.2412	41.0229	13.3681	35.6757
5727	40.8218	6.45161	38.2412	38.2412	-7.14E-10	38.2412	41.1196	13.3726	35.7706
5728	40.8218	6.45161	38.2412	38.2412	-7.12E-10	38.2412	41.1998	13.3631	35.8546
5729	40.8218	6.45161	38.2412	38.2412	-7.09E-10	38.2412	39.4816	9.2936	35.7642
5730	40.8218	6.45161	38.2412	38.2412	-7.07E-10	38.2412	37.1594	4.04435	35.5417
5731	40.8218	6.45161	38.2412	38.2412	-7.05E-10	38.2412	35.3019	0.0267468	35.2912
5732	40.8218	6.45161	38.2412	38.2412	-7.02E-10	38.2412	35.173	0.0173794	35.1661
5733	40.8218	6.45161	38.2412	38.2412	-7.00E-10	38.2412	35.08	0.0133739	35.0747
5734	40.8218	6.45161	38.2412	38.2412	-6.98E-10	38.2412	35.0054	0.0111172	35.0009
5735	40.8218	6.45161	38.2412	38.2412	-6.95E-10	38.2412	34.9413	0.00978716	34.9374
5736	40.8218	6.45161	38.2412	38.2412	-6.93E-10	38.2412	34.8836	0.00902542	34.88
5737	40.8218	6.45161	38.2412	38.2412	-6.91E-10	38.2412	34.8297	0.00857392	34.8263
5738	40.8218	6.45161	38.2412	38.2412	-6.89E-10	38.2412	34.778	0.00828937	34.7747
5739	40.8218	6.45161	38.2412	38.2412	-6.87E-10	38.2412	34.7277	0.00811081	34.7244
5740	40.8218	6.45161	38.2412	38.2412	-6.85E-10	38.2412	34.6782	0.00799617	34.675
5741	40.8218	6.45161	38.2412	38.2412	-6.82E-10	38.2412	34.6293	0.00791914	34.6262
5742	40.8218	6.45161	38.2412	38.2412	-6.80E-10	38.2412	34.6182	0.100605	34.578
5743	40.8218	6.45161	38.2412	38.2412	-6.78E-10	38.2412	36.3108	4.02977	34.6989
5744	40.8218	6.45161	38.2412	38.2412	-6.75E-10	38.2412	38.6837	9.33658	34.9491
5745	40.8218	6.45161	38.2412	38.2412	-6.73E-10	38.2412	40.5691	13.3569	35.2263
5746	40.8218	6.45161	38.2412	38.2412	-6.71E-10	38.2412	40.723	13.3657	35.3767
5747	40.8218	6.45161	38.2412	38.2412	-6.69E-10	38.2412	40.8375	13.3615	35.4929
5748	40.8218	6.45161	38.2412	38.2412	-6.66E-10	38.2412	39.8045	10.804	35.4829
5749	40.8218	6.45161	38.2412	38.2412	-6.64E-10	38.2412	39.8627	10.8507	35.5225
5750	40.8218	6.45161	38.2412	38.2412	-6.62E-10	38.2412	41.0236	13.3699	35.6756
5751	40.8218	6.45161	38.2412	38.2412	-6.60E-10	38.2412	41.1194	13.3727	35.7703
5752	40.8218	6.45161	38.2412	38.2412	-6.58E-10	38.2412	41.1912	13.3419	35.8544
5753	40.8218	6.45161	38.2412	38.2412	-6.56E-10	38.2412	39.4725	9.27229	35.7636
5754	40.8218	6.45161	38.2412	38.2412	-6.53E-10	38.2412	37.1557	4.03478	35.5418
5755	40.8218	6.45161	38.2412	38.2412	-6.52E-10	38.2412	35.3012	0.025497	35.291
5756	40.8218	6.45161	38.2412	38.2412	-6.49E-10	38.2412	35.1734	0.0180075	35.1662
5757	40.8218	6.45161	38.2412	38.2412	-6.47E-10	38.2412	35.0801	0.0133972	35.0747
5758	40.8218	6.45161	38.2412	38.2412	-6.45E-10	38.2412	35.0055	0.0111595	35.0011
5759	40.8218	6.45161	38.2412	38.2412	-6.43E-10	38.2412	34.9416	0.00984485	34.9377
5760	40.8218	6.45161	38.2412	38.2412	-6.40E-10	38.2412	34.8839	0.00906789	34.8803
5761	40.8218	6.45161	38.2412	38.2412	-6.38E-10	38.2412	34.8299	0.00859629	34.8265
5762	40.8218	6.45161	38.2412	38.2412	-6.37E-10	38.2412	34.7781	0.00830319	34.7748
5763	40.8218	6.45161	38.2412	38.2412	-6.35E-10	38.2412	34.7277	0.00811891	34.7244
5764	40.8218	6.45161	38.2412	38.2412	-6.32E-10	38.2412	34.6782	0.0080024	34.675
5765	40.8218	6.45161	38.2412	38.2412	-6.31E-10	38.2412	34.6293	0.0079252	34.6262
5766	40.8218	6.45161	38.2412	38.2412	-6.28E-10	38.2412	34.5873	0.023848	34.5778
5767	40.8218	6.45161	38.2412	38.2412	-6.26E-10	38.2412	36.3111	4.03138	34.6986
5768	40.8218	6.45161	38.2412	38.2412	-6.24E-10	38.2412	38.6956	9.36633	34.9491
5769	40.8218	6.45161	38.2412	38.2412	-6.22E-10	38.2412	40.5665	13.3509	35.2261
5770	40.8218	6.45161	38.2412	38.2412	-6.20E-10	38.2412	40.7229	13.3654	35.3767
5771	40.8218	6.45161	38.2412	38.2412	-6.18E-10	38.2412	40.8405	13.3691	35.4929
5772	40.8218	6.45161	38.2412	38.2412	-6.16E-10	38.2412	39.8029	10.8006	35.4826
5773	40.8218	6.45161	38.2412	38.2412	-6.14E-10	38.2412	39.8471	10.8121	35.5223
5774	40.8218	6.45161	38.2412	38.2412	-6.12E-10	38.2412	41.0235	13.3703	35.6754
5775	40.8218	6.45161	38.2412	38.2412	-6.10E-10	38.2412	41.1192	13.3726	35.7701
5776	40.8218	6.45161	38.2412	38.2412	-6.08E-10	38.2412	41.1788	13.3116	35.8542
5777	40.8218	6.45161	38.2412	38.2412	-6.06E-10	38.2412	39.5068	9.35721	35.7639
5778	40.8218	6.45161	38.2412	38.2412	-6.04E-10	38.2412	37.1578	4.04046	35.5416
5779	40.8218	6.45161	38.2412	38.2412	-6.02E-10	38.2412	35.3021	0.0281421	35.2908
5780	40.8218	6.45161	38.2412	38.2412	-6.00E-10	38.2412	35.172	0.0157863	35.1657
5781	40.8218	6.45161	38.2412	38.2412	-5.98E-10	38.2412	35.0797	0.0130198	35.0744
5782	40.8218	6.45161	38.2412	38.2412	-5.96E-10	38.2412	35.0054	0.0105597	35.0012
5783	40.8218	6.45161	38.2412	38.2412	-5.94E-10	38.2412	34.9419	0.00990532	34.9379
5784	40.8218	6.45161	38.2412	38.2412	-5.92E-10	38.2412	34.8841	0.00910137	34.8804
5785	40.8218	6.45161	38.2412	38.2412	-5.90E-10	38.2412	34.83	0.00860892	34.8265
5786	40.8218	6.45161	38.2412	38.2412	-5.88E-10	38.2412	34.7782	0.00832228	34.7748
5787	40.8218	6.45161	38.2412	38.2412	-5.87E-10	38.2412	34.7277	0.00813652	34.7245
5788	40.8218	6.45161	38.2412	38.2412	-5.84E-10	38.2412	34.6782	0.00801566	34.675
5789	40.8218	6.45161	38.2412	38.2412	-5.82E-10	38.2412	34.6293	0.00793253	34.6261
5790	40.8218	6.45161	38.2412	38.2412	-5.80E-10	38.2412	34.5902	0.0313319	34.5777
5791	40.8218	6.45161	38.2412	38.2412	-5.79E-10	38.2412	36.3119	4.03318	34.6986
5792	40.8218	6.45161	38.2412	38.2412	-5.77E-10	38.2412	38.682	9.33271	34.9489
5793	40.8218	6.45161	38.2412	38.2412	-5.75E-10	38.2412	40.569	13.3574	35.2261
5794	40.8218	6.45161	38.2412	38.2412	-5.72E-10	38.2412	40.7226	13.3654	35.3765
5795	40.8218	6.45161	38.2412	38.2412	-5.71E-10	38.2412	40.8352	13.3567	35.4925
5796	40.8218	6.45161	38.2412	38.2412	-5.69E-10	38.2412	39.802	10.7993	35.4823
5797	40.8218	6.45161	38.2412	38.2412	-5.67E-10	38.2412	39.9271	11.0107	35.5228
5798	40.8218	6.45161	38.2412	38.2412	-5.65E-10	38.2412	41.023	13.3683	35.6757
5799	40.8218	6.45161	38.2412	38.2412	-5.64E-10	38.2412	41.1194	13.3728	35.7703
5800	40.8218	6.45161	38.2412	38.2412	-5.62E-10	38.2412	41.1932	13.3473	35.8543
5801	40.8218	6.45161	38.2412	38.2412	-5.60E-10	38.2412	39.4275	9.15961	35.7636
5802	40.8218	6.45161	38.2412	38.2412	-5.58E-10	38.2412	37.1196	3.94522	35.5415
5803	40.8218	6.45161	38.2412	38.2412	-5.56E-10	38.2412	35.3003	0.0244213	35.2905
5804	40.8218	6.45161	38.2412	38.2412	-5.54E-10	38.2412	35.1726	0.0176274	35.1656
5805	40.8218	6.45161	38.2412	38.2412	-5.52E-10	38.2412	35.0797	0.0133655	35.0743
5806	40.8218	6.45161	38.2412	38.2412	-5.50E-10	38.2412	35.0052	0.0111543	35.0007
5807	40.8218	6.45161	38.2412	38.2412	-5.48E-10	38.2412	34.9413	0.00983903	34.9374
5808	40.8218	6.45161	38.2412	38.2412	-5.47E-10	38.2412	34.8836	0.00906461	34.88
5809	40.8218	6.45161	38.2412	38.2412	-5.45E-10	38.2412	34.8296	0.00859201	34.8261
5810	40.8218	6.45161	38.2412	38.2412	-5.43E-10	38.2412	34.7778	0.00829944	34.7744
5811	40.8218	6.45161	38.2412	38.2412	-5.42E-10	38.2412	34.7274	0.00811788	34.7241
5812	40.8218	6.45161	38.2412	38.2412	-5.40E-10	38.2412	34.6779	0.00800259	34.6747
5813	40.8218	6.45161	38.2412	38.2412	-5.38E-10	38.2412	34.6291	0.00792565	34.6259
5814	40.8218	6.45161	38.2412	38.2412	-5.36E-10	38.2412	34.6277	0.124756	34.5778
5815	40.8218	6.45161	38.2412	38.2412	-5.35E-10	38.2412	36.3128	4.03568	34.6985
5816	40.8218	6.45161	38.2412	38.2412	-5.33E-10	38.2412	38.6854	9.34082	34.949
5817	40.8218	6.45161	38.2412	38.2412	-5.31E-10	38.2412	40.5691	13.3574	35.2261
5818	40.8218	6.45161	38.2412	38.2412	-5.29E-10	38.2412	40.7226	13.3654	35.3764
5819	40.8218	6.45161	38.2412	38.2412	-5.27E-10	38.2412	40.8404	13.3694	35.4926
5820	40.8218	6.45161	38.2412	38.2412	-5.26E-10	38.2412	39.8035	10.8023	35.4826
5821	40.8218	6.45161	38.2412	38.2412	-5.24E-10	38.2412	39.8449	10.8066	35.5222
5822	40.8218	6.45161	38.2412	38.2412	-5.22E-10	38.2412	41.0235	13.37	35.6755
5823	40.8218	6.45161	38.2412	38.2412	-5.21E-10	38.2412	41.1193	13.3727	35.7702
5824	40.8218	6.45161	38.2412	38.2412	-5.19E-10	38.2412	41.2026	13.3709	35.8542
5825	40.8218	6.45161	38.2412	38.2412	-5.17E-10	38.2412	39.4668	9.25736	35.7639
