Zeit [h]	Variante 8.1 Raumlufttemperatur [C]	Variante 8.1 Wärmeleitung [W/m2]	Variante 8.1 Oberflächentemperatur [C]	Variante 8.2 Raumlufttemperatur [C]	Variante 8.2 Wärmeleitung [W/m2]	Variante 8.2 Oberflächentemperatur [C]	Variante 8.3 Raumlufttemperatur [C]	Variante 8.3 Wärmeleitung [W/m2]	Variante 8.3 Oberflächentemperatur [C]	Variante 8.4.Raumlufttemperatur [C]	Variante 8.4 Wärmeleitung [W/m2]	Variante 8.4 Oberflächentemperatur [C]
1405	38.79	6.45	36.21	36.21	0.00	36.21	38.13	10.81	33.81	33.81	-0.01	33.81
1406	38.79	6.45	36.21	36.21	0.00	36.21	39.22	13.21	33.94	33.94	-0.02	33.95
1407	38.80	6.45	36.22	36.22	0.00	36.22	39.39	13.36	34.05	34.05	-0.02	34.05
1408	38.81	6.45	36.23	36.23	0.00	36.23	39.49	13.37	34.14	34.14	-0.02	34.15
1409	38.81	6.45	36.23	36.23	0.00	36.23	37.94	9.61	34.10	34.10	0.01	34.10
1410	38.82	6.45	36.24	36.24	0.00	36.24	35.69	4.40	33.93	33.93	0.03	33.92
1411	38.83	6.45	36.25	36.25	0.00	36.25	33.83	0.31	33.71	33.71	0.04	33.69
1412	38.83	6.45	36.25	36.25	0.00	36.25	33.58	0.04	33.57	33.57	0.02	33.56
1413	38.84	6.45	36.26	36.26	0.00	36.26	33.48	0.02	33.47	33.47	0.02	33.46
1414	38.84	6.45	36.26	36.26	0.00	36.27	33.40	0.01	33.39	33.39	0.01	33.39
1415	38.85	6.45	36.27	36.27	0.00	36.27	33.33	0.01	33.33	33.33	0.01	33.33
1416	38.86	6.45	36.28	36.28	0.00	36.28	33.28	0.01	33.28	33.28	0.01	33.27
1417	38.86	6.45	36.28	36.28	0.00	36.28	33.23	0.01	33.22	33.22	0.01	33.22
1418	38.87	6.45	36.29	36.29	0.00	36.29	33.18	0.01	33.18	33.18	0.01	33.17
1419	38.88	6.45	36.30	36.30	0.00	36.30	33.13	0.01	33.13	33.13	0.01	33.13
1420	38.88	6.45	36.30	36.30	0.00	36.30	33.09	0.01	33.09	33.09	0.01	33.08
1421	38.89	6.45	36.31	36.31	0.00	36.31	33.05	0.01	33.04	33.04	0.01	33.04
1422	38.90	6.45	36.32	36.32	0.00	36.32	33.00	0.01	33.00	33.00	0.01	33.00
1423	38.90	6.45	36.32	36.32	0.00	36.32	34.59	3.77	33.08	33.08	-0.01	33.09
1424	38.91	6.45	36.33	36.33	0.00	36.33	36.89	8.98	33.30	33.30	-0.04	33.31
1425	38.92	6.45	36.33	36.33	0.00	36.34	38.79	13.08	33.56	33.56	-0.04	33.57
1426	38.92	6.45	36.34	36.34	0.00	36.34	39.07	13.34	33.73	33.73	-0.03	33.74
1427	38.93	6.45	36.35	36.35	0.00	36.35	39.21	13.36	33.86	33.86	-0.02	33.87
1428	38.93	6.45	36.35	36.35	0.00	36.35	38.28	10.96	33.89	33.89	-0.01	33.89
1429	38.94	6.45	36.36	36.36	0.00	36.36	38.26	10.81	33.94	33.94	-0.01	33.94
1430	38.95	6.45	36.37	36.37	0.00	36.37	39.35	13.21	34.07	34.07	-0.02	34.08
1431	38.95	6.45	36.37	36.37	0.00	36.37	39.52	13.36	34.17	34.17	-0.02	34.18
1432	38.96	6.45	36.38	36.38	0.00	36.38	39.62	13.37	34.27	34.27	-0.02	34.27
1433	38.96	6.45	36.38	36.38	0.00	36.38	38.07	9.61	34.22	34.22	0.01	34.22
1434	38.97	6.45	36.39	36.39	0.00	36.39	35.81	4.40	34.05	34.05	0.03	34.04
1435	38.98	6.45	36.40	36.40	0.00	36.40	33.95	0.31	33.83	33.83	0.04	33.82
1436	38.98	6.45	36.40	36.40	0.00	36.40	33.71	0.04	33.69	33.69	0.02	33.68
1437	38.99	6.45	36.41	36.41	0.00	36.41	33.60	0.02	33.59	33.59	0.02	33.59
1438	38.99	6.45	36.41	36.41	0.00	36.41	33.52	0.01	33.52	33.52	0.01	33.51
1439	39.00	6.45	36.42	36.42	0.00	36.42	33.46	0.01	33.45	33.45	0.01	33.45
1440	39.01	6.45	36.43	36.43	0.00	36.43	33.40	0.01	33.40	33.40	0.01	33.40
1441	39.01	6.45	36.43	36.43	0.00	36.43	33.35	0.01	33.35	33.35	0.01	33.34
1442	39.02	6.45	36.44	36.44	0.00	36.44	33.30	0.01	33.30	33.30	0.01	33.30
1443	39.02	6.45	36.44	36.44	0.00	36.44	33.26	0.01	33.25	33.25	0.01	33.25
1444	39.03	6.45	36.45	36.45	0.00	36.45	33.21	0.01	33.21	33.21	0.01	33.21
1445	39.04	6.45	36.46	36.46	0.00	36.46	33.17	0.01	33.16	33.16	0.01	33.16
1446	39.04	6.45	36.46	36.46	0.00	36.46	33.12	0.01	33.12	33.12	0.01	33.12
1447	39.05	6.45	36.47	36.47	0.00	36.47	34.71	3.77	33.21	33.21	-0.01	33.21
1448	39.05	6.45	36.47	36.47	0.00	36.47	37.01	8.98	33.42	33.42	-0.04	33.43
1449	39.06	6.45	36.48	36.48	0.00	36.48	38.91	13.08	33.68	33.68	-0.04	33.69
1450	39.07	6.45	36.49	36.49	0.00	36.49	39.19	13.34	33.85	33.85	-0.03	33.86
1451	39.07	6.45	36.49	36.49	0.00	36.49	39.33	13.36	33.98	33.98	-0.02	33.99
1452	39.08	6.45	36.50	36.50	0.00	36.50	38.40	10.96	34.01	34.01	-0.01	34.01
1453	39.08	6.45	36.50	36.50	0.00	36.50	38.38	10.81	34.06	34.06	-0.01	34.06
1454	39.09	6.45	36.51	36.51	0.00	36.51	39.47	13.21	34.19	34.19	-0.02	34.20
1455	39.09	6.45	36.51	36.51	0.00	36.51	39.64	13.36	34.29	34.29	-0.02	34.30
1456	39.10	6.45	36.52	36.52	0.00	36.52	39.73	13.37	34.38	34.38	-0.02	34.39
1457	39.11	6.45	36.53	36.53	0.00	36.53	38.19	9.61	34.34	34.34	0.01	34.34
1458	39.11	6.45	36.53	36.53	0.00	36.53	35.93	4.40	34.17	34.17	0.03	34.16
1459	39.12	6.45	36.54	36.54	0.00	36.54	34.07	0.31	33.95	33.95	0.04	33.93
1460	39.12	6.45	36.54	36.54	0.00	36.54	33.82	0.04	33.81	33.81	0.02	33.80
1461	39.13	6.45	36.55	36.55	0.00	36.55	33.72	0.02	33.71	33.71	0.02	33.70
1462	39.13	6.45	36.55	36.55	0.00	36.55	33.64	0.01	33.63	33.63	0.01	33.63
1463	39.14	6.45	36.56	36.56	0.00	36.56	33.57	0.01	33.57	33.57	0.01	33.56
1464	39.14	6.45	36.56	36.56	0.00	36.56	33.52	0.01	33.51	33.51	0.01	33.51
1465	39.15	6.45	36.57	36.57	0.00	36.57	33.47	0.01	33.46	33.46	0.01	33.46
1466	39.16	6.45	36.58	36.58	0.00	36.58	33.42	0.01	33.41	33.41	0.01	33.41
1467	39.16	6.45	36.58	36.58	0.00	36.58	33.37	0.01	33.37	33.37	0.01	33.36
1468	39.17	6.45	36.59	36.59	0.00	36.59	33.32	0.01	33.32	33.32	0.01	33.32
1469	39.17	6.45	36.59	36.59	0.00	36.59	33.28	0.01	33.28	33.28	0.01	33.27
1470	39.18	6.45	36.60	36.60	0.00	36.60	33.24	0.01	33.23	33.23	0.01	33.23
1471	39.18	6.45	36.60	36.60	0.00	36.60	34.83	3.77	33.32	33.32	-0.01	33.32
1472	39.19	6.45	36.61	36.61	0.00	36.61	37.12	8.98	33.53	33.53	-0.04	33.54
1473	39.19	6.45	36.61	36.61	0.00	36.61	39.02	13.08	33.79	33.79	-0.04	33.80
1474	39.20	6.45	36.62	36.62	0.00	36.62	39.30	13.34	33.96	33.96	-0.03	33.97
1475	39.20	6.45	36.62	36.62	0.00	36.62	39.44	13.36	34.09	34.09	-0.02	34.10
1476	39.21	6.45	36.63	36.63	0.00	36.63	38.51	10.96	34.12	34.12	-0.01	34.12
1477	39.21	6.45	36.63	36.63	0.00	36.63	38.49	10.81	34.16	34.16	-0.01	34.17
1478	39.22	6.45	36.64	36.64	0.00	36.64	39.58	13.21	34.30	34.30	-0.02	34.30
1479	39.23	6.45	36.64	36.64	0.00	36.65	39.74	13.36	34.40	34.40	-0.02	34.41
1480	39.23	6.45	36.65	36.65	0.00	36.65	39.84	13.37	34.49	34.49	-0.02	34.50
1481	39.24	6.45	36.66	36.66	0.00	36.66	38.29	9.61	34.45	34.45	0.01	34.45
1482	39.24	6.45	36.66	36.66	0.00	36.66	36.04	4.40	34.28	34.28	0.03	34.27
1483	39.25	6.45	36.67	36.67	0.00	36.67	34.18	0.31	34.05	34.05	0.04	34.04
1484	39.25	6.45	36.67	36.67	0.00	36.67	33.93	0.04	33.91	33.91	0.02	33.91
1485	39.26	6.45	36.68	36.68	0.00	36.68	33.82	0.02	33.82	33.82	0.02	33.81
1486	39.26	6.45	36.68	36.68	0.00	36.68	33.74	0.01	33.74	33.74	0.01	33.73
1487	39.27	6.45	36.69	36.69	0.00	36.69	33.68	0.01	33.67	33.67	0.01	33.67
1488	39.27	6.45	36.69	36.69	0.00	36.69	33.62	0.01	33.62	33.62	0.01	33.62
1489	39.28	6.45	36.70	36.70	0.00	36.70	33.57	0.01	33.57	33.57	0.01	33.56
1490	39.28	6.45	36.70	36.70	0.00	36.70	33.52	0.01	33.52	33.52	0.01	33.52
1491	39.29	6.45	36.71	36.71	0.00	36.71	33.47	0.01	33.47	33.47	0.01	33.47
1492	39.29	6.45	36.71	36.71	0.00	36.71	33.43	0.01	33.43	33.43	0.01	33.42
1493	39.30	6.45	36.72	36.72	0.00	36.72	33.38	0.01	33.38	33.38	0.01	33.38
1494	39.30	6.45	36.72	36.72	0.00	36.72	33.34	0.01	33.34	33.34	0.01	33.33
1495	39.31	6.45	36.73	36.73	0.00	36.73	34.93	3.77	33.42	33.42	-0.01	33.43
1496	39.31	6.45	36.73	36.73	0.00	36.73	37.22	8.98	33.63	33.63	-0.04	33.64
1497	39.32	6.45	36.74	36.74	0.00	36.74	39.12	13.08	33.89	33.89	-0.04	33.91
1498	39.32	6.45	36.74	36.74	0.00	36.74	39.40	13.34	34.06	34.06	-0.03	34.08
1499	39.33	6.45	36.75	36.75	0.00	36.75	39.54	13.36	34.20	34.20	-0.02	34.20
1500	39.33	6.45	36.75	36.75	0.00	36.75	38.61	10.96	34.22	34.22	-0.01	34.23
1501	39.34	6.45	36.76	36.76	0.00	36.76	38.59	10.81	34.27	34.27	-0.01	34.27
1502	39.34	6.45	36.76	36.76	0.00	36.76	39.68	13.21	34.40	34.40	-0.02	34.41
1503	39.35	6.45	36.77	36.77	0.00	36.77	39.85	13.36	34.50	34.50	-0.02	34.51
1504	39.35	6.45	36.77	36.77	0.00	36.77	39.94	13.37	34.59	34.59	-0.02	34.60
1505	39.36	6.45	36.78	36.78	0.00	36.78	38.39	9.61	34.55	34.55	0.01	34.55
1506	39.36	6.45	36.78	36.78	0.00	36.78	36.14	4.40	34.38	34.38	0.03	34.37
1507	39.37	6.45	36.78	36.78	0.00	36.79	34.28	0.31	34.15	34.15	0.04	34.14
1508	39.37	6.45	36.79	36.79	0.00	36.79	34.03	0.04	34.01	34.01	0.02	34.00
1509	39.37	6.45	36.79	36.79	0.00	36.79	33.92	0.02	33.91	33.91	0.02	33.91
1510	39.38	6.45	36.80	36.80	0.00	36.80	33.84	0.01	33.84	33.84	0.01	33.83
1511	39.38	6.45	36.80	36.80	0.00	36.80	33.78	0.01	33.77	33.77	0.01	33.77
1512	39.39	6.45	36.81	36.81	0.00	36.81	33.72	0.01	33.72	33.72	0.01	33.71
1513	39.39	6.45	36.81	36.81	0.00	36.81	33.67	0.01	33.66	33.66	0.01	33.66
1514	39.40	6.45	36.82	36.82	0.00	36.82	33.62	0.01	33.62	33.62	0.01	33.61
1515	39.40	6.45	36.82	36.82	0.00	36.82	33.57	0.01	33.57	33.57	0.01	33.56
1516	39.41	6.45	36.83	36.83	0.00	36.83	33.52	0.01	33.52	33.52	0.01	33.52
1517	39.41	6.45	36.83	36.83	0.00	36.83	33.48	0.01	33.48	33.48	0.01	33.47
1518	39.42	6.45	36.84	36.84	0.00	36.84	33.43	0.01	33.43	33.43	0.01	33.43
1519	39.42	6.45	36.84	36.84	0.00	36.84	35.02	3.77	33.52	33.52	-0.01	33.52
1520	39.43	6.45	36.85	36.85	0.00	36.85	37.32	8.98	33.73	33.73	-0.04	33.74
1521	39.43	6.45	36.85	36.85	0.00	36.85	39.21	13.08	33.98	33.98	-0.04	34.00
1522	39.44	6.45	36.85	36.85	0.00	36.86	39.49	13.34	34.16	34.16	-0.03	34.17
1523	39.44	6.45	36.86	36.86	0.00	36.86	39.64	13.36	34.29	34.29	-0.02	34.30
1524	39.44	6.45	36.86	36.86	0.00	36.86	38.70	10.96	34.32	34.32	-0.01	34.32
1525	39.45	6.45	36.87	36.87	0.00	36.87	38.68	10.81	34.36	34.36	-0.01	34.36
1526	39.45	6.45	36.87	36.87	0.00	36.87	39.77	13.21	34.49	34.49	-0.02	34.50
1527	39.46	6.45	36.88	36.88	0.00	36.88	39.94	13.36	34.59	34.59	-0.02	34.60
1528	39.46	6.45	36.88	36.88	0.00	36.88	40.03	13.37	34.69	34.69	-0.02	34.69
1529	39.47	6.45	36.89	36.89	0.00	36.89	38.49	9.61	34.64	34.64	0.01	34.64
1530	39.47	6.45	36.89	36.89	0.00	36.89	36.23	4.40	34.47	34.47	0.03	34.46
1531	39.48	6.45	36.90	36.90	0.00	36.90	34.37	0.31	34.25	34.25	0.04	34.23
1532	39.48	6.45	36.90	36.90	0.00	36.90	34.12	0.04	34.10	34.10	0.02	34.10
1533	39.48	6.45	36.90	36.90	0.00	36.90	34.01	0.02	34.01	34.01	0.02	34.00
1534	39.49	6.45	36.91	36.91	0.00	36.91	33.93	0.01	33.93	33.93	0.01	33.92
1535	39.49	6.45	36.91	36.91	0.00	36.91	33.87	0.01	33.86	33.86	0.01	33.86
1536	39.50	6.45	36.92	36.92	0.00	36.92	33.81	0.01	33.81	33.81	0.01	33.80
1537	39.50	6.45	36.92	36.92	0.00	36.92	33.76	0.01	33.75	33.75	0.01	33.75
1538	39.51	6.45	36.93	36.93	0.00	36.93	33.71	0.01	33.70	33.70	0.01	33.70
1539	39.51	6.45	36.93	36.93	0.00	36.93	33.66	0.01	33.66	33.66	0.01	33.65
1540	39.51	6.45	36.93	36.93	0.00	36.93	33.61	0.01	33.61	33.61	0.01	33.61
1541	39.52	6.45	36.94	36.94	0.00	36.94	33.57	0.01	33.57	33.57	0.01	33.56
1542	39.52	6.45	36.94	36.94	0.00	36.94	33.52	0.01	33.52	33.52	0.01	33.52
1543	39.53	6.45	36.95	36.95	0.00	36.95	35.11	3.77	33.60	33.60	-0.01	33.61
1544	39.53	6.45	36.95	36.95	0.00	36.95	37.40	8.98	33.81	33.81	-0.04	33.83
1545	39.54	6.45	36.96	36.96	0.00	36.96	39.30	13.08	34.07	34.07	-0.04	34.09
1546	39.54	6.45	36.96	36.96	0.00	36.96	39.58	13.34	34.25	34.25	-0.03	34.26
1547	39.54	6.45	36.96	36.96	0.00	36.96	39.72	13.36	34.38	34.38	-0.02	34.39
1548	39.55	6.45	36.97	36.97	0.00	36.97	38.79	10.96	34.40	34.40	-0.01	34.41
1549	39.55	6.45	36.97	36.97	0.00	36.97	38.77	10.81	34.45	34.45	-0.01	34.45
1550	39.56	6.45	36.98	36.98	0.00	36.98	39.86	13.21	34.58	34.58	-0.02	34.58
1551	39.56	6.45	36.98	36.98	0.00	36.98	40.02	13.36	34.68	34.68	-0.02	34.69
1552	39.57	6.45	36.98	36.98	0.00	36.99	40.12	13.37	34.77	34.77	-0.02	34.78
1553	39.57	6.45	36.99	36.99	0.00	36.99	38.57	9.61	34.73	34.73	0.01	34.72
1554	39.57	6.45	36.99	36.99	0.00	36.99	36.32	4.40	34.55	34.55	0.03	34.54
1555	39.58	6.45	37.00	37.00	0.00	37.00	34.45	0.31	34.33	34.33	0.04	34.32
1556	39.58	6.45	37.00	37.00	0.00	37.00	34.21	0.04	34.19	34.19	0.02	34.18
1557	39.59	6.45	37.01	37.01	0.00	37.01	34.10	0.02	34.09	34.09	0.02	34.08
1558	39.59	6.45	37.01	37.01	0.00	37.01	34.02	0.01	34.01	34.01	0.01	34.01
1559	39.59	6.45	37.01	37.01	0.00	37.01	33.95	0.01	33.95	33.95	0.01	33.94
1560	39.60	6.45	37.02	37.02	0.00	37.02	33.89	0.01	33.89	33.89	0.01	33.89
1561	39.60	6.45	37.02	37.02	0.00	37.02	33.84	0.01	33.84	33.84	0.01	33.83
1562	39.61	6.45	37.03	37.03	0.00	37.03	33.79	0.01	33.79	33.79	0.01	33.78
1563	39.61	6.45	37.03	37.03	0.00	37.03	33.74	0.01	33.74	33.74	0.01	33.74
1564	39.61	6.45	37.03	37.03	0.00	37.03	33.70	0.01	33.69	33.69	0.01	33.69
1565	39.62	6.45	37.04	37.04	0.00	37.04	33.65	0.01	33.65	33.65	0.01	33.64
1566	39.62	6.45	37.04	37.04	0.00	37.04	33.60	0.01	33.60	33.60	0.01	33.60
1567	39.63	6.45	37.05	37.05	0.00	37.05	35.19	3.77	33.69	33.69	-0.01	33.69
1568	39.63	6.45	37.05	37.05	0.00	37.05	37.49	8.98	33.89	33.89	-0.04	33.91
1569	39.63	6.45	37.05	37.05	0.00	37.05	39.38	13.08	34.15	34.15	-0.04	34.17
1570	39.64	6.45	37.06	37.06	0.00	37.06	39.66	13.34	34.33	34.33	-0.03	34.34
1571	39.64	6.45	37.06	37.06	0.00	37.06	39.80	13.36	34.46	34.46	-0.02	34.47
1572	39.65	6.45	37.06	37.06	0.00	37.06	38.87	10.96	34.48	34.48	-0.01	34.49
1573	39.65	6.45	37.07	37.07	0.00	37.07	38.85	10.81	34.53	34.53	-0.01	34.53
1574	39.65	6.45	37.07	37.07	0.00	37.07	39.94	13.21	34.66	34.66	-0.02	34.66
1575	39.66	6.45	37.08	37.08	0.00	37.08	40.10	13.36	34.76	34.76	-0.02	34.77
1576	39.66	6.45	37.08	37.08	0.00	37.08	40.20	13.37	34.85	34.85	-0.02	34.86
1577	39.66	6.45	37.08	37.08	0.00	37.08	38.65	9.61	34.81	34.81	0.01	34.80
1578	39.67	6.45	37.09	37.09	0.00	37.09	36.39	4.40	34.63	34.63	0.03	34.62
1579	39.67	6.45	37.09	37.09	0.00	37.09	34.53	0.31	34.41	34.41	0.04	34.39
1580	39.68	6.45	37.10	37.10	0.00	37.10	34.28	0.04	34.27	34.27	0.02	34.26
1581	39.68	6.45	37.10	37.10	0.00	37.10	34.17	0.02	34.17	34.17	0.02	34.16
1582	39.68	6.45	37.10	37.10	0.00	37.10	34.09	0.01	34.09	34.09	0.01	34.08
1583	39.69	6.45	37.11	37.11	0.00	37.11	34.03	0.01	34.02	34.02	0.01	34.02
1584	39.69	6.45	37.11	37.11	0.00	37.11	33.97	0.01	33.97	33.97	0.01	33.96
1585	39.69	6.45	37.11	37.11	0.00	37.11	33.92	0.01	33.91	33.91	0.01	33.91
1586	39.70	6.45	37.12	37.12	0.00	37.12	33.87	0.01	33.86	33.86	0.01	33.86
1587	39.70	6.45	37.12	37.12	0.00	37.12	33.82	0.01	33.82	33.82	0.01	33.81
1588	39.71	6.45	37.12	37.12	0.00	37.13	33.77	0.01	33.77	33.77	0.01	33.77
1589	39.71	6.45	37.13	37.13	0.00	37.13	33.73	0.01	33.72	33.72	0.01	33.72
1590	39.71	6.45	37.13	37.13	0.00	37.13	33.68	0.01	33.68	33.68	0.01	33.67
1591	39.72	6.45	37.14	37.14	0.00	37.14	35.27	3.77	33.76	33.76	-0.01	33.77
1592	39.72	6.45	37.14	37.14	0.00	37.14	37.56	8.98	33.97	33.97	-0.04	33.98
1593	39.72	6.45	37.14	37.14	0.00	37.14	39.46	13.08	34.23	34.23	-0.04	34.24
1594	39.73	6.45	37.15	37.15	0.00	37.15	39.74	13.34	34.40	34.40	-0.03	34.41
1595	39.73	6.45	37.15	37.15	0.00	37.15	39.88	13.36	34.53	34.53	-0.02	34.54
1596	39.73	6.45	37.15	37.15	0.00	37.15	38.94	10.96	34.56	34.56	-0.01	34.56
1597	39.74	6.45	37.16	37.16	0.00	37.16	38.92	10.81	34.60	34.60	-0.01	34.60
1598	39.74	6.45	37.16	37.16	0.00	37.16	40.01	13.21	34.73	34.73	-0.02	34.74
1599	39.74	6.45	37.16	37.16	0.00	37.16	40.18	13.36	34.83	34.83	-0.02	34.84
1600	39.75	6.45	37.17	37.17	0.00	37.17	40.27	13.37	34.92	34.92	-0.02	34.93
1601	39.75	6.45	37.17	37.17	0.00	37.17	38.72	9.61	34.88	34.88	0.01	34.88
1602	39.76	6.45	37.17	37.17	0.00	37.18	36.47	4.40	34.71	34.71	0.03	34.69
1603	39.76	6.45	37.18	37.18	0.00	37.18	34.60	0.31	34.48	34.48	0.04	34.47
1604	39.76	6.45	37.18	37.18	0.00	37.18	34.36	0.04	34.34	34.34	0.02	34.33
1605	39.77	6.45	37.19	37.19	0.00	37.19	34.25	0.02	34.24	34.24	0.02	34.23
1606	39.77	6.45	37.19	37.19	0.00	37.19	34.17	0.01	34.16	34.16	0.01	34.16
1607	39.77	6.45	37.19	37.19	0.00	37.19	34.10	0.01	34.10	34.10	0.01	34.09
1608	39.78	6.45	37.20	37.20	0.00	37.20	34.04	0.01	34.04	34.04	0.01	34.03
1609	39.78	6.45	37.20	37.20	0.00	37.20	33.99	0.01	33.98	33.98	0.01	33.98
1610	39.78	6.45	37.20	37.20	0.00	37.20	33.94	0.01	33.93	33.93	0.01	33.93
1611	39.79	6.45	37.21	37.21	0.00	37.21	33.89	0.01	33.89	33.89	0.01	33.88
1612	39.79	6.45	37.21	37.21	0.00	37.21	33.84	0.01	33.84	33.84	0.01	33.84
1613	39.79	6.45	37.21	37.21	0.00	37.21	33.80	0.01	33.79	33.79	0.01	33.79
1614	39.80	6.45	37.22	37.22	0.00	37.22	33.75	0.01	33.75	33.75	0.01	33.74
1615	39.80	6.45	37.22	37.22	0.00	37.22	35.34	3.77	33.83	33.83	-0.01	33.84
1616	39.80	6.45	37.22	37.22	0.00	37.22	37.63	8.98	34.04	34.04	-0.04	34.05
1617	39.81	6.45	37.23	37.23	0.00	37.23	39.53	13.08	34.30	34.30	-0.04	34.31
1618	39.81	6.45	37.23	37.23	0.00	37.23	39.81	13.34	34.47	34.47	-0.03	34.48
1619	39.81	6.45	37.23	37.23	0.00	37.23	39.95	13.36	34.60	34.60	-0.02	34.61
1620	39.82	6.45	37.24	37.24	0.00	37.24	39.01	10.96	34.63	34.63	-0.01	34.63
1621	39.82	6.45	37.24	37.24	0.00	37.24	38.99	10.81	34.67	34.67	-0.01	34.67
1622	39.82	6.45	37.24	37.24	0.00	37.24	40.08	13.21	34.80	34.80	-0.02	34.81
1623	39.83	6.45	37.25	37.25	0.00	37.25	40.24	13.36	34.90	34.90	-0.02	34.91
1624	39.83	6.45	37.25	37.25	0.00	37.25	40.34	13.37	34.99	34.99	-0.02	35.00
1625	39.83	6.45	37.25	37.25	0.00	37.25	38.79	9.61	34.95	34.95	0.01	34.94
1626	39.84	6.45	37.26	37.26	0.00	37.26	36.53	4.40	34.77	34.77	0.03	34.76
1627	39.84	6.45	37.26	37.26	0.00	37.26	34.67	0.31	34.55	34.55	0.04	34.53
1628	39.84	6.45	37.26	37.26	0.00	37.26	34.42	0.04	34.41	34.41	0.02	34.40
1629	39.85	6.45	37.27	37.27	0.00	37.27	34.31	0.02	34.31	34.31	0.02	34.30
1630	39.85	6.45	37.27	37.27	0.00	37.27	34.23	0.01	34.23	34.23	0.01	34.22
1631	39.85	6.45	37.27	37.27	0.00	37.27	34.17	0.01	34.16	34.16	0.01	34.16
1632	39.86	6.45	37.27	37.27	0.00	37.27	34.11	0.01	34.10	34.10	0.01	34.10
1633	39.86	6.45	37.28	37.28	0.00	37.28	34.05	0.01	34.05	34.05	0.01	34.05
1634	39.86	6.45	37.28	37.28	0.00	37.28	34.00	0.01	34.00	34.00	0.01	34.00
1635	39.86	6.45	37.28	37.28	0.00	37.28	33.95	0.01	33.95	33.95	0.01	33.95
1636	39.87	6.45	37.29	37.29	0.00	37.29	33.91	0.01	33.90	33.90	0.01	33.90
1637	39.87	6.45	37.29	37.29	0.00	37.29	33.86	0.01	33.86	33.86	0.01	33.85
1638	39.87	6.45	37.29	37.29	0.00	37.29	33.81	0.01	33.81	33.81	0.01	33.81
1639	39.88	6.45	37.30	37.30	0.00	37.30	35.40	3.77	33.89	33.89	-0.01	33.90
1640	39.88	6.45	37.30	37.30	0.00	37.30	37.69	8.98	34.10	34.10	-0.04	34.12
1641	39.88	6.45	37.30	37.30	0.00	37.30	39.59	13.08	34.36	34.36	-0.04	34.38
1642	39.89	6.45	37.31	37.31	0.00	37.31	39.87	13.34	34.53	34.53	-0.03	34.54
1643	39.89	6.45	37.31	37.31	0.00	37.31	40.01	13.36	34.66	34.66	-0.02	34.67
1644	39.89	6.45	37.31	37.31	0.00	37.31	39.07	10.96	34.69	34.69	-0.01	34.69
1645	39.90	6.45	37.32	37.32	0.00	37.32	39.05	10.81	34.73	34.73	-0.01	34.73
1646	39.90	6.45	37.32	37.32	0.00	37.32	40.14	13.21	34.86	34.86	-0.02	34.87
1647	39.90	6.45	37.32	37.32	0.00	37.32	40.31	13.36	34.96	34.96	-0.02	34.97
1648	39.90	6.45	37.32	37.32	0.00	37.32	40.40	13.37	35.05	35.05	-0.02	35.06
1649	39.91	6.45	37.33	37.33	0.00	37.33	38.85	9.61	35.01	35.01	0.01	35.01
1650	39.91	6.45	37.33	37.33	0.00	37.33	36.60	4.40	34.83	34.83	0.03	34.82
1651	39.91	6.45	37.33	37.33	0.00	37.33	34.73	0.31	34.61	34.61	0.04	34.59
1652	39.92	6.45	37.34	37.34	0.00	37.34	34.48	0.04	34.47	34.47	0.02	34.46
1653	39.92	6.45	37.34	37.34	0.00	37.34	34.37	0.02	34.37	34.37	0.02	34.36
1654	39.92	6.45	37.34	37.34	0.00	37.34	34.29	0.01	34.29	34.29	0.01	34.28
1655	39.93	6.45	37.34	37.34	0.00	37.35	34.23	0.01	34.22	34.22	0.01	34.22
1656	39.93	6.45	37.35	37.35	0.00	37.35	34.17	0.01	34.16	34.16	0.01	34.16
1657	39.93	6.45	37.35	37.35	0.00	37.35	34.11	0.01	34.11	34.11	0.01	34.11
1658	39.93	6.45	37.35	37.35	0.00	37.35	34.06	0.01	34.06	34.06	0.01	34.06
1659	39.94	6.45	37.36	37.36	0.00	37.36	34.02	0.01	34.01	34.01	0.01	34.01
1660	39.94	6.45	37.36	37.36	0.00	37.36	33.97	0.01	33.96	33.96	0.01	33.96
1661	39.94	6.45	37.36	37.36	0.00	37.36	33.92	0.01	33.92	33.92	0.01	33.91
1662	39.95	6.45	37.37	37.37	0.00	37.37	33.87	0.01	33.87	33.87	0.01	33.87
1663	39.95	6.45	37.37	37.37	0.00	37.37	35.46	3.77	33.95	33.95	-0.01	33.96
1664	39.95	6.45	37.37	37.37	0.00	37.37	37.75	8.98	34.16	34.16	-0.04	34.18
1665	39.95	6.45	37.37	37.37	0.00	37.37	39.65	13.08	34.42	34.42	-0.04	34.44
1666	39.96	6.45	37.38	37.38	0.00	37.38	39.93	13.34	34.59	34.59	-0.03	34.60
1667	39.96	6.45	37.38	37.38	0.00	37.38	40.07	13.36	34.72	34.72	-0.02	34.73
1668	39.96	6.45	37.38	37.38	0.00	37.38	39.13	10.96	34.75	34.75	-0.01	34.75
1669	39.97	6.45	37.39	37.39	0.00	37.39	39.11	10.81	34.79	34.79	-0.01	34.79
1670	39.97	6.45	37.39	37.39	0.00	37.39	40.20	13.21	34.92	34.92	-0.02	34.93
