Test Case	Variable	ToolID	Tool Name	Version	Unit	Editor	Fehlercode	Average [-]	CVRMSE [%]	Daily Amplitude CVRMSE [%]	MBE	MSE [%]	Max Difference [-]	Maximum [-]	Minimum [-]	NMBE [%]	NRMSE [%]	R squared [-]	RMSE [%]	RMSEIQR [%]	RMSLE [%]	std dev [-]	Reference	SimQ-Score [%]	SimQ-Rating
10-PassiveKuehlung	Variante 10.3 Innentemperatur.Wand.West	IDAICE	IDA ICE	4.8.0.1	C	Caroline Seifert, INNIUS DÖ	0	22.45	0.16	3.33	-0.01	0.0	0.29	36.1	8.35	-0.04	0.13	100.0	0.04	0.49	0.00154	7.12	False	100.0	Perfect
10-PassiveKuehlung	Variante 10.4 Raumlufttemperatur	IDAICE	IDA ICE	4.8.0.1	C	Caroline Seifert, INNIUS DÖ	0	23.39	23.03	96.96	2.91	22.25	8.96	29.75	18.28	14.2	290.02	-31324.57	4.72	1197.17	0.19125	3.68	False	99.99	Perfect
10-PassiveKuehlung	Variante 10.4 Rücklauftemperatur	IDAICE	IDA ICE	4.8.0.1	C	Caroline Seifert, INNIUS DÖ	0	27.87	30.11	101.08	4.92	47.8	12.37	32.79	10.23	21.42	75.78	-1238.4	6.91	217.23	0.25409	4.18	False	99.99	Perfect
10-PassiveKuehlung	Variante 10.4 Innentemperatur.Dach	IDAICE	IDA ICE	4.8.0.1	C	Caroline Seifert, INNIUS DÖ	0	21.78	21.36	93.49	2.55	16.87	7.75	28.66	15.9	13.26	107.26	-2352.93	4.11	294.37	0.17411	3.78	False	99.99	Perfect
10-PassiveKuehlung	Variante 10.4 Innentemperatur.Boden	IDAICE	IDA ICE	4.8.0.1	C	Caroline Seifert, INNIUS DÖ	0	25.48	25.08	103.21	3.37	30.75	10.53	31.17	16.8	15.24	98.74	-1893.25	5.55	260.31	0.21338	3.78	False	99.99	Perfect
10-PassiveKuehlung	Variante 10.4 Innentemperatur.Wand.Nord	IDAICE	IDA ICE	4.8.0.1	C	Caroline Seifert, INNIUS DÖ	0	21.77	21.34	93.48	2.55	16.85	7.75	28.66	15.9	13.24	107.19	-2349.4	4.1	294.16	0.174	3.78	False	99.99	Perfect
10-PassiveKuehlung	Variante 10.4 Innentemperatur.Wand.Ost	IDAICE	IDA ICE	4.8.0.1	C	Caroline Seifert, INNIUS DÖ	0	21.79	21.38	93.48	2.56	16.91	7.76	28.67	15.92	13.3	107.37	-2358.03	4.11	294.68	0.17427	3.78	False	99.99	Perfect
10-PassiveKuehlung	Variante 10.4 Innentemperatur.Wand.Süd	IDAICE	IDA ICE	4.8.0.1	C	Caroline Seifert, INNIUS DÖ	0	21.78	21.36	93.49	2.55	16.87	7.75	28.66	15.91	13.26	107.27	-2353.14	4.11	294.39	0.17412	3.78	False	99.99	Perfect
10-PassiveKuehlung	Variante 10.4 Innentemperatur.Wand.West	IDAICE	IDA ICE	4.8.0.1	C	Caroline Seifert, INNIUS DÖ	0	21.78	21.37	93.48	2.55	16.88	7.75	28.67	15.91	13.27	107.3	-2354.61	4.11	294.47	0.17416	3.78	False	99.99	Perfect
10-PassiveKuehlung	Variante 10.5 Raumlufttemperatur	IDAICE	IDA ICE	4.8.0.1	C	Caroline Seifert, INNIUS DÖ	0	0.0	100.01	108.3	-20.45	418.46	21.31	0.0	0.0	-100.0	1526.13	-645812.81	20.46	5418.86	3.06589	0.0	False	0.0	Failed
10-PassiveKuehlung	Variante 10.5 Rücklauftemperatur	IDAICE	IDA ICE	4.8.0.1	C	Caroline Seifert, INNIUS DÖ	0	0.0	100.24	112.65	-22.21	495.6	28.05	0.0	0.0	-100.0	276.29	-21195.04	22.26	929.95	3.14312	0.0	False	0.0	Failed
10-PassiveKuehlung	Variante 10.5 Innentemperatur.Dach	IDAICE	IDA ICE	4.8.0.1	C	Caroline Seifert, INNIUS DÖ	0	0.0	100.03	106.77	-19.8	392.15	21.23	0.0	0.0	-100.0	808.59	-190808.54	19.8	3027.49	3.03468	0.0	False	0.0	Failed
10-PassiveKuehlung	Variante 10.5 Innentemperatur.Boden	IDAICE	IDA ICE	4.8.0.1	C	Caroline Seifert, INNIUS DÖ	0	0.0	100.07	110.07	-21.31	454.87	23.71	0.0	0.0	-100.0	576.78	-74872.92	21.33	1677.76	3.10478	0.0	False	0.0	Failed
10-PassiveKuehlung	Variante 10.5 Innentemperatur.Wand.Nord	IDAICE	IDA ICE	4.8.0.1	C	Caroline Seifert, INNIUS DÖ	0	0.0	100.03	106.8	-19.79	392.0	21.23	0.0	0.0	-100.0	804.69	-188267.06	19.8	3001.66	3.03449	0.0	False	0.0	Failed
10-PassiveKuehlung	Variante 10.5 Innentemperatur.Wand.Ost	IDAICE	IDA ICE	4.8.0.1	C	Caroline Seifert, INNIUS DÖ	0	0.0	100.03	106.79	-19.79	391.98	21.23	0.0	0.0	-100.0	804.67	-188259.0	19.8	3000.45	3.03447	0.0	False	0.0	Failed
10-PassiveKuehlung	Variante 10.5 Innentemperatur.Wand.Süd	IDAICE	IDA ICE	4.8.0.1	C	Caroline Seifert, INNIUS DÖ	0	0.0	100.03	106.8	-19.79	392.0	21.23	0.0	0.0	-100.0	804.69	-188267.06	19.8	3001.66	3.03449	0.0	False	0.0	Failed
10-PassiveKuehlung	Variante 10.5 Innentemperatur.Wand.West	IDAICE	IDA ICE	4.8.0.1	C	Caroline Seifert, INNIUS DÖ	0	0.0	100.03	106.79	-19.79	391.98	21.23	0.0	0.0	-100.0	804.67	-188259.0	19.8	3000.45	3.03447	0.0	False	0.0	Failed
10-PassiveKuehlung	Variante 10.6 Raumlufttemperatur	IDAICE	IDA ICE	4.8.0.1	C	Caroline Seifert, INNIUS DÖ	0	0.0	106.3	121.15	-18.25	376.54	24.64	0.0	0.0	-100.0	102.93	-769.02	19.4	152.89	2.91127	0.0	False	0.0	Failed
10-PassiveKuehlung	Variante 10.6 Rücklauftemperatur	IDAICE	IDA ICE	4.8.0.1	C	Caroline Seifert, INNIUS DÖ	0	0.0	105.97	148.87	-17.87	358.63	24.45	0.0	0.0	-100.0	101.43	-812.64	18.94	160.48	2.89389	0.0	False	0.0	Failed
10-PassiveKuehlung	Variante 10.6 Innentemperatur.Dach	IDAICE	IDA ICE	4.8.0.1	C	Caroline Seifert, INNIUS DÖ	0	0.0	108.33	103.12	-19.61	451.29	33.4	0.0	0.0	-100.0	67.22	-576.09	21.24	148.62	2.96293	0.0	False	0.0	Failed
10-PassiveKuehlung	Variante 10.6 Innentemperatur.Boden	IDAICE	IDA ICE	4.8.0.1	C	Caroline Seifert, INNIUS DÖ	0	0.0	103.38	125.41	-21.1	476.01	28.56	0.0	0.0	-100.0	132.52	-1455.56	21.82	198.34	3.07333	0.0	False	0.0	Failed
10-PassiveKuehlung	Variante 10.6 Innentemperatur.Wand.Nord	IDAICE	IDA ICE	4.8.0.1	C	Caroline Seifert, INNIUS DÖ	0	0.0	108.33	103.12	-19.61	451.32	33.4	0.0	0.0	-100.0	67.21	-576.04	21.24	148.63	2.96295	0.0	False	0.0	Failed
10-PassiveKuehlung	Variante 10.6 Innentemperatur.Wand.Ost	IDAICE	IDA ICE	4.8.0.1	C	Caroline Seifert, INNIUS DÖ	0	0.0	103.53	107.38	-21.25	484.19	28.92	0.0	0.0	-100.0	130.77	-1391.07	22.0	196.49	3.07903	0.0	False	0.0	Failed
10-PassiveKuehlung	Variante 10.6 Innentemperatur.Wand.Süd	IDAICE	IDA ICE	4.8.0.1	C	Caroline Seifert, INNIUS DÖ	0	0.0	108.33	103.12	-19.61	451.32	33.4	0.0	0.0	-100.0	67.21	-576.04	21.24	148.63	2.96295	0.0	False	0.0	Failed
10-PassiveKuehlung	Variante 10.6 Innentemperatur.Wand.West	IDAICE	IDA ICE	4.8.0.1	C	Caroline Seifert, INNIUS DÖ	0	0.0	103.53	107.38	-21.25	484.19	28.92	0.0	0.0	-100.0	130.77	-1391.07	22.0	196.49	3.07903	0.0	False	0.0	Failed
10-PassiveKuehlung	Variante 10.1 Raumlufttemperatur	NANDRAD	NANDRAD	1.8	C	Dirk Weiß, IBK TU Dresden	0	19.02	0.06	10.66	-0.0	0.0	0.23	31.02	9.96	-0.02	0.05	100.0	0.01	0.07	0.00077	7.42	True	100.0	Perfect
10-PassiveKuehlung	Variante 10.1 Heizleistung	NANDRAD	NANDRAD	1.8	W	Dirk Weiß, IBK TU Dresden	0	271.18	0.56	77.71	-0.11	2.32	117.02	511.93	-0.1	-0.04	0.3	100.0	1.52	0.3	0.01707	220.72	True	100.0	Perfect
10-PassiveKuehlung	Variante 10.1 Kühlleistung	NANDRAD	NANDRAD	1.8	W	Dirk Weiß, IBK TU Dresden	0	44.8	0.35	6.44	-0.02	0.02	1.91	300.0	-0.21	-0.05	0.05	100.0	0.16	-99	0.01123	98.25	True	100.0	Perfect
10-PassiveKuehlung	Variante 10.2 Raumlufttemperatur	NANDRAD	NANDRAD	1.8	C	Dirk Weiß, IBK TU Dresden	0	22.73	0.94	16.65	0.13	0.04	0.78	36.05	8.57	0.57	0.77	99.91	0.21	2.88	0.00823	7.15	True	100.0	Perfect
10-PassiveKuehlung	Variante 10.2 Rücklauftemperatur	NANDRAD	NANDRAD	1.8	C	Dirk Weiß, IBK TU Dresden	0	26.55	0.03	0.91	-0.0	0.0	0.23	35.1	9.83	-0.01	0.03	100.0	0.01	0.05	0.00034	10.02	True	100.0	Perfect
10-PassiveKuehlung	Variante 10.2 Innentemperatur.Dach	NANDRAD	NANDRAD	1.8	C	Dirk Weiß, IBK TU Dresden	0	20.77	0.88	5.83	0.11	0.03	0.28	36.53	7.91	0.54	0.63	99.93	0.18	2.91	0.00818	6.8	True	100.0	Perfect
10-PassiveKuehlung	Variante 10.2 Innentemperatur.Boden	NANDRAD	NANDRAD	1.8	C	Dirk Weiß, IBK TU Dresden	0	25.27	1.0	25.38	0.15	0.06	1.03	35.41	9.42	0.6	0.96	99.92	0.25	1.85	0.0084	8.84	True	100.0	Perfect
10-PassiveKuehlung	Variante 10.2 Innentemperatur.Wand.Nord	NANDRAD	NANDRAD	1.8	C	Dirk Weiß, IBK TU Dresden	0	20.77	0.88	5.83	0.11	0.03	0.28	36.53	7.91	0.54	0.63	99.93	0.18	2.91	0.00818	6.8	True	100.0	Perfect
10-PassiveKuehlung	Variante 10.2 Innentemperatur.Wand.Ost	NANDRAD	NANDRAD	1.8	C	Dirk Weiß, IBK TU Dresden	0	20.77	0.88	5.83	0.11	0.03	0.28	36.53	7.91	0.54	0.63	99.93	0.18	2.91	0.00818	6.8	True	100.0	Perfect
10-PassiveKuehlung	Variante 10.2 Innentemperatur.Wand.Süd	NANDRAD	NANDRAD	1.8	C	Dirk Weiß, IBK TU Dresden	0	20.77	0.88	5.83	0.11	0.03	0.28	36.53	7.91	0.54	0.63	99.93	0.18	2.91	0.00818	6.8	True	100.0	Perfect
10-PassiveKuehlung	Variante 10.2 Innentemperatur.Wand.West	NANDRAD	NANDRAD	1.8	C	Dirk Weiß, IBK TU Dresden	0	20.77	0.88	5.83	0.11	0.03	0.28	36.53	7.91	0.54	0.63	99.93	0.18	2.91	0.00818	6.8	True	100.0	Perfect
10-PassiveKuehlung	Variante 10.3 Raumlufttemperatur	NANDRAD	NANDRAD	1.8	C	Dirk Weiß, IBK TU Dresden	0	23.67	1.09	17.14	0.16	0.07	0.7	35.81	8.76	0.67	0.95	99.89	0.26	2.63	0.00936	7.67	True	100.0	Perfect
10-PassiveKuehlung	Variante 10.3 Rücklauftemperatur	NANDRAD	NANDRAD	1.8	C	Dirk Weiß, IBK TU Dresden	0	26.51	0.04	1.43	-0.0	0.0	0.27	35.11	9.82	-0.01	0.04	100.0	0.01	0.06	0.00042	9.98	True	100.0	Perfect
10-PassiveKuehlung	Variante 10.3 Innentemperatur.Dach	NANDRAD	NANDRAD	1.8	C	Dirk Weiß, IBK TU Dresden	0	22.62	1.07	9.17	0.15	0.06	0.4	36.07	8.34	0.67	0.86	99.89	0.24	3.31	0.00936	7.19	True	100.0	Perfect
10-PassiveKuehlung	Variante 10.3 Innentemperatur.Boden	NANDRAD	NANDRAD	1.8	C	Dirk Weiß, IBK TU Dresden	0	25.05	1.11	24.5	0.17	0.08	0.9	35.48	9.31	0.67	1.05	99.89	0.28	2.12	0.00932	8.65	True	100.0	Perfect
10-PassiveKuehlung	Variante 10.3 Innentemperatur.Wand.Nord	NANDRAD	NANDRAD	1.8	C	Dirk Weiß, IBK TU Dresden	0	22.61	1.08	9.35	0.15	0.06	0.41	36.07	8.34	0.68	0.87	99.88	0.24	3.36	0.00948	7.19	True	100.0	Perfect
10-PassiveKuehlung	Variante 10.3 Innentemperatur.Wand.Ost	NANDRAD	NANDRAD	1.8	C	Dirk Weiß, IBK TU Dresden	0	22.61	1.06	8.94	0.15	0.06	0.4	36.07	8.33	0.67	0.85	99.89	0.24	3.28	0.00925	7.19	True	100.0	Perfect
10-PassiveKuehlung	Variante 10.3 Innentemperatur.Wand.Süd	NANDRAD	NANDRAD	1.8	C	Dirk Weiß, IBK TU Dresden	0	22.61	1.08	9.35	0.15	0.06	0.41	36.07	8.34	0.68	0.87	99.88	0.24	3.36	0.00948	7.19	True	100.0	Perfect
10-PassiveKuehlung	Variante 10.3 Innentemperatur.Wand.West	NANDRAD	NANDRAD	1.8	C	Dirk Weiß, IBK TU Dresden	0	22.61	1.06	8.94	0.15	0.06	0.4	36.07	8.33	0.67	0.85	99.89	0.24	3.28	0.00925	7.19	True	100.0	Perfect
10-PassiveKuehlung	Variante 10.4 Raumlufttemperatur	NANDRAD	NANDRAD	1.8	C	Dirk Weiß, IBK TU Dresden	0	20.49	1.01	46.58	0.01	0.04	0.72	21.53	19.77	0.03	12.67	40.04	0.21	52.29	0.00954	0.34	True	100.0	Perfect
10-PassiveKuehlung	Variante 10.4 Rücklauftemperatur	NANDRAD	NANDRAD	1.8	C	Dirk Weiß, IBK TU Dresden	0	22.9	3.23	43.66	-0.06	0.55	3.68	29.27	20.0	-0.26	8.13	84.58	0.74	23.32	0.02935	1.94	True	100.0	Perfect
10-PassiveKuehlung	Variante 10.4 Innentemperatur.Dach	NANDRAD	NANDRAD	1.8	C	Dirk Weiß, IBK TU Dresden	0	19.23	0.17	17.53	0.0	0.0	0.11	21.19	17.35	0.03	0.84	99.85	0.03	2.3	0.00156	0.83	True	100.0	Perfect
10-PassiveKuehlung	Variante 10.4 Innentemperatur.Boden	NANDRAD	NANDRAD	1.8	C	Dirk Weiß, IBK TU Dresden	0	22.12	1.97	43.93	0.01	0.19	1.55	25.61	20.01	0.03	7.75	87.73	0.44	20.42	0.01834	1.32	True	100.0	Perfect
10-PassiveKuehlung	Variante 10.4 Innentemperatur.Wand.Nord	NANDRAD	NANDRAD	1.8	C	Dirk Weiß, IBK TU Dresden	0	19.23	0.17	17.53	0.0	0.0	0.11	21.19	17.35	0.03	0.84	99.85	0.03	2.3	0.00156	0.83	True	100.0	Perfect
10-PassiveKuehlung	Variante 10.4 Innentemperatur.Wand.Ost	NANDRAD	NANDRAD	1.8	C	Dirk Weiß, IBK TU Dresden	0	19.23	0.17	17.53	0.0	0.0	0.11	21.19	17.35	0.03	0.84	99.85	0.03	2.3	0.00156	0.83	True	100.0	Perfect
10-PassiveKuehlung	Variante 10.4 Innentemperatur.Wand.Süd	NANDRAD	NANDRAD	1.8	C	Dirk Weiß, IBK TU Dresden	0	19.23	0.17	17.53	0.0	0.0	0.11	21.19	17.35	0.03	0.84	99.85	0.03	2.3	0.00156	0.83	True	100.0	Perfect
10-PassiveKuehlung	Variante 10.4 Innentemperatur.Wand.West	NANDRAD	NANDRAD	1.8	C	Dirk Weiß, IBK TU Dresden	0	19.23	0.17	17.53	0.0	0.0	0.11	21.19	17.35	0.03	0.84	99.85	0.03	2.3	0.00156	0.83	True	100.0	Perfect
10-PassiveKuehlung	Variante 10.5 Raumlufttemperatur	NANDRAD	NANDRAD	1.8	C	Dirk Weiß, IBK TU Dresden	0	20.46	1.02	53.86	0.01	0.04	0.7	21.45	19.99	0.05	15.61	32.39	0.21	55.44	0.0097	0.34	True	100.0	Perfect
10-PassiveKuehlung	Variante 10.5 Rücklauftemperatur	NANDRAD	NANDRAD	1.8	C	Dirk Weiß, IBK TU Dresden	0	22.15	3.75	49.2	-0.06	0.69	3.69	28.26	19.98	-0.27	10.34	70.19	0.83	34.79	0.03392	1.61	True	100.0	Perfect
10-PassiveKuehlung	Variante 10.5 Innentemperatur.Dach	NANDRAD	NANDRAD	1.8	C	Dirk Weiß, IBK TU Dresden	0	19.81	0.28	30.6	0.01	0.0	0.19	21.33	18.74	0.06	2.24	98.54	0.05	8.38	0.00261	0.47	True	100.0	Perfect
10-PassiveKuehlung	Variante 10.5 Innentemperatur.Boden	NANDRAD	NANDRAD	1.8	C	Dirk Weiß, IBK TU Dresden	0	21.32	1.96	49.61	0.01	0.17	1.4	23.93	20.01	0.04	11.28	71.34	0.42	32.8	0.01826	0.87	True	100.0	Perfect
10-PassiveKuehlung	Variante 10.5 Innentemperatur.Wand.Nord	NANDRAD	NANDRAD	1.8	C	Dirk Weiß, IBK TU Dresden	0	19.81	0.28	30.52	0.01	0.0	0.18	21.34	18.73	0.07	2.22	98.56	0.05	8.3	0.00261	0.47	True	100.0	Perfect
10-PassiveKuehlung	Variante 10.5 Innentemperatur.Wand.Ost	NANDRAD	NANDRAD	1.8	C	Dirk Weiß, IBK TU Dresden	0	19.8	0.28	30.35	0.01	0.0	0.19	21.34	18.72	0.05	2.21	98.57	0.05	8.26	0.0026	0.47	True	100.0	Perfect
10-PassiveKuehlung	Variante 10.5 Innentemperatur.Wand.Süd	NANDRAD	NANDRAD	1.8	C	Dirk Weiß, IBK TU Dresden	0	19.81	0.28	30.52	0.01	0.0	0.18	21.34	18.73	0.07	2.22	98.56	0.05	8.3	0.00261	0.47	True	100.0	Perfect
10-PassiveKuehlung	Variante 10.5 Innentemperatur.Wand.West	NANDRAD	NANDRAD	1.8	C	Dirk Weiß, IBK TU Dresden	0	19.8	0.28	30.35	0.01	0.0	0.19	21.34	18.72	0.05	2.21	98.57	0.05	8.26	0.0026	0.47	True	100.0	Perfect
10-PassiveKuehlung	Variante 10.6 Raumlufttemperatur	NANDRAD	NANDRAD	1.8	C	Dirk Weiß, IBK TU Dresden	0	18.04	1.77	36.81	-0.21	0.1	1.01	24.28	5.37	-1.15	1.72	99.76	0.32	2.55	0.01776	6.45	True	100.0	Perfect
10-PassiveKuehlung	Variante 10.6 Rücklauftemperatur	NANDRAD	NANDRAD	1.8	C	Dirk Weiß, IBK TU Dresden	0	17.64	2.45	44.84	-0.23	0.19	2.27	24.01	5.36	-1.29	2.34	99.51	0.44	3.7	0.02215	6.13	True	100.0	Perfect
10-PassiveKuehlung	Variante 10.6 Innentemperatur.Dach	NANDRAD	NANDRAD	1.8	C	Dirk Weiß, IBK TU Dresden	0	20.63	16.42	104.81	1.02	10.36	8.31	41.69	-3.47	5.19	10.19	84.48	3.22	22.52	-99	10.26	True	95.2	Perfect
10-PassiveKuehlung	Variante 10.6 Innentemperatur.Boden	NANDRAD	NANDRAD	1.8	C	Dirk Weiß, IBK TU Dresden	0	23.91	15.96	91.67	2.81	11.34	5.99	32.53	17.95	13.31	20.45	62.95	3.37	30.61	0.17438	4.98	True	99.99	Perfect
10-PassiveKuehlung	Variante 10.6 Innentemperatur.Wand.Nord	NANDRAD	NANDRAD	1.8	C	Dirk Weiß, IBK TU Dresden	0	20.63	16.41	104.8	1.02	10.36	8.31	41.69	-3.47	5.19	10.18	84.48	3.22	22.52	-99	10.26	True	95.2	Perfect
10-PassiveKuehlung	Variante 10.6 Innentemperatur.Wand.Ost	NANDRAD	NANDRAD	1.8	C	Dirk Weiß, IBK TU Dresden	0	23.91	15.2	25.99	2.66	10.44	5.99	32.53	17.95	12.52	19.2	67.86	3.23	28.85	0.17137	4.98	True	99.99	Perfect
10-PassiveKuehlung	Variante 10.6 Innentemperatur.Wand.Süd	NANDRAD	NANDRAD	1.8	C	Dirk Weiß, IBK TU Dresden	0	20.63	16.41	104.8	1.02	10.36	8.31	41.69	-3.47	5.19	10.18	84.48	3.22	22.52	-99	10.26	True	95.2	Perfect
10-PassiveKuehlung	Variante 10.6 Innentemperatur.Wand.West	NANDRAD	NANDRAD	1.8	C	Dirk Weiß, IBK TU Dresden	0	23.91	15.2	25.99	2.66	10.44	5.99	32.53	17.95	12.52	19.2	67.86	3.23	28.85	0.17137	4.98	True	99.99	Perfect
10-PassiveKuehlung	Variante 10.1 Raumlufttemperatur	TAS	TAS	9.5.0	C	Rainer Strobel, PGMM	0	19.03	0.06	10.51	0.0	0.0	0.27	31.0	10.0	0.02	0.05	100.0	0.01	0.08	0.00078	7.42	False	100.0	Perfect
10-PassiveKuehlung	Variante 10.1 Heizleistung	TAS	TAS	9.5.0	W	Rainer Strobel, PGMM	0	271.47	0.75	101.01	0.17	4.17	117.02	500.0	0.0	0.06	0.4	99.99	2.04	0.41	0.06109	220.89	False	100.0	Perfect
10-PassiveKuehlung	Variante 10.1 Kühlleistung	TAS	TAS	9.5.0	W	Rainer Strobel, PGMM	0	44.83	0.39	7.78	0.01	0.03	2.28	300.0	0.0	0.02	0.06	100.0	0.18	-99	0.01145	98.29	False	100.0	Perfect
10-PassiveKuehlung	Variante 10.2 Raumlufttemperatur	TAS	TAS	9.5.0	C	Rainer Strobel, PGMM	0	22.52	0.86	28.75	-0.08	0.04	0.9	36.09	8.68	-0.36	0.71	99.92	0.2	2.65	0.00871	7.03	False	100.0	Perfect
10-PassiveKuehlung	Variante 10.2 Rücklauftemperatur	TAS	TAS	9.5.0	C	Rainer Strobel, PGMM	0	26.55	0.15	2.65	-0.0	0.0	2.21	35.09	9.85	-0.0	0.16	100.0	0.04	0.24	0.00184	10.02	False	100.0	Perfect
10-PassiveKuehlung	Variante 10.2 Innentemperatur.Dach	TAS	TAS	9.5.0	C	Rainer Strobel, PGMM	0	20.59	0.74	12.8	-0.07	0.02	0.39	36.57	8.09	-0.33	0.53	99.95	0.15	2.47	0.00752	6.78	False	100.0	Perfect
10-PassiveKuehlung	Variante 10.2 Innentemperatur.Boden	TAS	TAS	9.5.0	C	Rainer Strobel, PGMM	0	25.08	0.54	16.55	-0.04	0.02	4.21	35.46	9.44	-0.16	0.52	99.98	0.13	1.0	0.00608	8.66	False	100.0	Perfect
10-PassiveKuehlung	Variante 10.2 Innentemperatur.Wand.Nord	TAS	TAS	9.5.0	C	Rainer Strobel, PGMM	0	20.59	0.74	12.79	-0.07	0.02	0.39	36.57	8.09	-0.33	0.53	99.95	0.15	2.47	0.00752	6.78	False	100.0	Perfect
10-PassiveKuehlung	Variante 10.2 Innentemperatur.Wand.Ost	TAS	TAS	9.5.0	C	Rainer Strobel, PGMM	0	20.59	0.74	12.79	-0.07	0.02	0.39	36.57	8.09	-0.33	0.53	99.95	0.15	2.47	0.00752	6.78	False	100.0	Perfect
10-PassiveKuehlung	Variante 10.2 Innentemperatur.Wand.Süd	TAS	TAS	9.5.0	C	Rainer Strobel, PGMM	0	20.59	0.74	12.79	-0.07	0.02	0.39	36.57	8.09	-0.33	0.53	99.95	0.15	2.47	0.00752	6.78	False	100.0	Perfect
10-PassiveKuehlung	Variante 10.2 Innentemperatur.Wand.West	TAS	TAS	9.5.0	C	Rainer Strobel, PGMM	0	20.59	0.74	12.79	-0.07	0.02	0.39	36.57	8.09	-0.33	0.53	99.95	0.15	2.47	0.00752	6.78	False	100.0	Perfect
10-PassiveKuehlung	Variante 10.3 Raumlufttemperatur	TAS	TAS	9.5.0	C	Rainer Strobel, PGMM	0	23.07	3.2	30.84	-0.44	0.57	1.72	35.96	8.86	-1.89	2.78	99.01	0.75	7.73	0.02779	7.3	False	100.0	Perfect
10-PassiveKuehlung	Variante 10.3 Rücklauftemperatur	TAS	TAS	9.5.0	C	Rainer Strobel, PGMM	0	26.53	0.21	6.48	0.02	0.0	2.19	35.1	9.85	0.07	0.22	100.0	0.05	0.32	0.00234	10.0	False	100.0	Perfect
10-PassiveKuehlung	Variante 10.3 Innentemperatur.Dach	TAS	TAS	9.5.0	C	Rainer Strobel, PGMM	0	21.64	6.03	51.68	-0.82	1.83	2.31	36.31	8.43	-3.66	4.87	96.4	1.35	18.66	0.05453	6.87	False	100.0	Perfect
10-PassiveKuehlung	Variante 10.3 Innentemperatur.Boden	TAS	TAS	9.5.0	C	Rainer Strobel, PGMM	0	24.93	0.73	44.37	0.05	0.03	3.86	35.49	9.41	0.19	0.69	99.95	0.18	1.39	0.00818	8.53	False	100.0	Perfect
10-PassiveKuehlung	Variante 10.3 Innentemperatur.Wand.Nord	TAS	TAS	9.5.0	C	Rainer Strobel, PGMM	0	21.63	6.08	52.31	-0.83	1.86	2.33	36.31	8.43	-3.69	4.91	96.33	1.37	18.85	0.05502	6.87	False	100.0	Perfect
10-PassiveKuehlung	Variante 10.3 Innentemperatur.Wand.Ost	TAS	TAS	9.5.0	C	Rainer Strobel, PGMM	0	21.67	5.79	48.7	-0.79	1.69	2.22	36.3	8.44	-3.51	4.68	96.67	1.3	17.96	0.05228	6.88	False	100.0	Perfect
10-PassiveKuehlung	Variante 10.3 Innentemperatur.Wand.Süd	TAS	TAS	9.5.0	C	Rainer Strobel, PGMM	0	21.63	6.08	52.31	-0.83	1.86	2.33	36.31	8.43	-3.69	4.91	96.33	1.37	18.85	0.05502	6.87	False	100.0	Perfect
10-PassiveKuehlung	Variante 10.3 Innentemperatur.Wand.West	TAS	TAS	9.5.0	C	Rainer Strobel, PGMM	0	21.67	5.79	48.7	-0.79	1.69	2.22	36.3	8.44	-3.51	4.68	96.67	1.3	17.96	0.05228	6.88	False	100.0	Perfect
10-PassiveKuehlung	Variante 10.1 Raumlufttemperatur	TRNSYS	TRNSYS	18	C	Julian Agudelo, Hochschule München	0	19.03	0.06	10.66	0.0	0.0	0.23	31.0	10.0	0.02	0.05	100.0	0.01	0.07	0.00077	7.42	True	100.0	Perfect
10-PassiveKuehlung	Variante 10.1 Heizleistung	TRNSYS	TRNSYS	18	W	Julian Agudelo, Hochschule München	0	271.41	0.56	77.71	0.11	2.32	117.02	500.0	0.0	0.04	0.3	100.0	1.52	0.3	0.05822	220.9	True	100.0	Perfect
10-PassiveKuehlung	Variante 10.1 Kühlleistung	TRNSYS	TRNSYS	18	W	Julian Agudelo, Hochschule München	0	44.85	0.35	6.44	0.02	0.02	1.91	300.0	0.0	0.05	0.05	100.0	0.16	-99	0.00922	98.31	True	100.0	Perfect
10-PassiveKuehlung	Variante 10.2 Raumlufttemperatur	TRNSYS	TRNSYS	18	C	Julian Agudelo, Hochschule München	0	22.47	0.94	16.64	-0.13	0.04	0.78	36.11	8.47	-0.57	0.77	99.91	0.21	2.88	0.00831	7.05	True	100.0	Perfect
10-PassiveKuehlung	Variante 10.2 Rücklauftemperatur	TRNSYS	TRNSYS	18	C	Julian Agudelo, Hochschule München	0	26.55	0.03	0.91	0.0	0.0	0.23	35.1	9.84	0.01	0.03	100.0	0.01	0.05	0.00034	10.03	True	100.0	Perfect
10-PassiveKuehlung	Variante 10.2 Innentemperatur.Dach	TRNSYS	TRNSYS	18	C	Julian Agudelo, Hochschule München	0	20.55	0.88	5.7	-0.11	0.03	0.28	36.59	7.82	-0.54	0.63	99.93	0.18	2.91	0.00827	6.81	True	100.0	Perfect
10-PassiveKuehlung	Variante 10.2 Innentemperatur.Boden	TRNSYS	TRNSYS	18	C	Julian Agudelo, Hochschule München	0	24.97	1.0	25.38	-0.15	0.06	1.03	35.49	9.3	-0.6	0.96	99.92	0.25	1.85	0.00846	8.59	True	100.0	Perfect
